Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 12/11  04:00:00,1.14186602071,16.893622517,0.0,16.5902139966,0.0,0.461508458475,0.461508458475,0.461508458475,0.100526810211,0.0229072875,0.0747526356716,0.458770828849
 12/11  05:00:00,1.14326012471,17.204727421,0.0,16.8281650888,0.0,0.468139570751,0.468139570751,0.468139570751,0.100526810211,0.0229072875,0.0868457568597,0.441440699384
 12/11  06:00:00,1.22848405932,17.724514252,0.0,17.0205226528,0.0,0.473506799519,0.473506799519,0.473506799519,0.111696460064,0.0254525406486,0.101815917579,0.492612341507
 12/11  07:00:00,1.55739638608,19.7073699643,0.0,18.3933538538,0.0,0.511740489678,0.511740489678,0.511740489678,0.234562596039,0.0534503375,0.165077844744,0.569165118123
 12/11  08:00:00,2.00885008946,19.3452629065,0.0,17.8609250933,0.0,0.497030594525,0.497030594525,0.497030594525,0.480294791063,0.109445918986,0.25639820385,0.604780581041
 12/11  09:00:00,1.88159648872,17.3409368156,0.0,15.9051719755,0.0,0.44265673622,0.44265673622,0.44265673622,0.469125063036,0.106900675,0.32820696637,0.511307048096
 12/11  10:00:00,1.59608033422,16.4684349945,0.0,15.1693242633,0.0,0.422092761871,0.422092761871,0.422092761871,0.256901791512,0.0585408254713,0.39998131075,0.435163644616
 12/11  11:00:00,1.55690746457,15.9062390185,0.0,14.7633847623,0.0,0.410745724976,0.410745724976,0.410745724976,0.212223271524,0.0483598189856,0.416780676038,0.445397973041
 12/11  12:00:00,1.52502767809,13.9357502597,0.0,12.9333214506,0.0,0.359775014579,0.359775014579,0.359775014579,0.212223271524,0.0483598189856,0.435735142253,0.445534430753
 12/11  13:00:00,1.46648948675,12.3564529935,0.0,11.4639376981,0.0,0.318840118123,0.318840118123,0.318840118123,0.212223271524,0.0483598189856,0.425637021538,0.438029256575
 12/11  14:00:00,1.43127306384,11.9082099267,0.0,11.0804681215,0.0,0.30814771163,0.30814771163,0.30814771163,0.212223271524,0.0483598189856,0.385966199058,0.453176062644
 12/11  15:00:00,1.46049612493,12.0571184184,0.0,11.2925913094,0.0,0.314033947636,0.314033947636,0.314033947636,0.234562596039,0.0534503375,0.356355588907,0.478693654849
 12/11  16:00:00,1.61496443949,12.2819916834,0.0,11.5078362269,0.0,0.320038604365,0.320038604365,0.320038604365,0.323919638512,0.0738123504713,0.368490937387,0.505302908753
 12/11  17:00:00,2.11269070749,13.4317051205,0.0,12.5736572387,0.0,0.349760292476,0.349760292476,0.349760292476,0.580821561563,0.132353206486,0.428670866964,0.59768478
 12/11  18:00:00,2.93362047415,15.3789301752,0.0,14.3469969064,0.0,0.399251181718,0.399251181718,0.399251181718,1.0164376986,0.231618118986,0.536821987543,0.726091487301
 12/11  19:00:00,3.37732465165,15.8112363544,0.0,14.6230768833,0.0,0.407088345736,0.407088345736,0.407088345736,1.34035694,0.305430469457,0.482732692333,0.788316204123
 12/11  20:00:00,3.19603086124,16.9222697399,0.0,15.7087590137,0.0,0.437440540665,0.437440540665,0.437440540665,1.25100029714,0.285068456486,0.385424228339,0.813697338616
 12/11  21:00:00,3.07122897094,17.9397266689,0.0,16.8156777369,0.0,0.468392203367,0.468392203367,0.468392203367,1.13930379611,0.259615925,0.338845876819,0.841671169644
 12/11  22:00:00,2.84305567767,18.9613111261,0.0,17.9497303717,0.0,0.500079731547,0.500079731547,0.500079731547,0.960589450587,0.218891837971,0.318073398495,0.822021259068
 12/11  23:00:00,2.36420835003,18.6115330866,0.0,17.7858435104,0.0,0.495554897471,0.495554897471,0.495554897471,0.714857255563,0.162896256486,0.256145886137,0.71135405437
 12/11  24:00:00,1.92817937689,18.4273914227,0.0,17.8009420221,0.0,0.495961180093,0.495961180093,0.495961180093,0.502633986536,0.1145364375,0.173494335907,0.618153436849
 12/12  01:00:00,1.4476995187,17.7299431554,0.0,17.3138685476,0.0,0.482382002647,0.482382002647,0.482382002647,0.256901791512,0.0585408254713,0.115167850971,0.511307048096
 12/12  02:00:00,1.26602447998,17.6047692947,0.0,17.2835596137,0.0,0.481465958434,0.481465958434,0.481465958434,0.156375021012,0.0356335685143,0.0983708244822,0.470779107534
 12/12  03:00:00,1.17466346963,17.494744504,0.0,17.1992397139,0.0,0.47905842738,0.47905842738,0.47905842738,0.100526810211,0.0229072875,0.0834501454999,0.465320799041
 12/12  04:00:00,1.15416714036,17.3146252513,0.0,17.0120050592,0.0,0.473809578127,0.473809578127,0.473809578127,0.100526810211,0.0229072875,0.0747526356716,0.458770828849
 12/12  05:00:00,1.1441111763,17.2160629083,0.0,16.839931936,0.0,0.468990622344,0.468990622344,0.468990622344,0.100526810211,0.0229072875,0.0868457568597,0.441440699384
 12/12  06:00:00,1.21802993537,17.3321518451,0.0,16.6275719224,0.0,0.463052675568,0.463052675568,0.463052675568,0.111696460064,0.0254525406486,0.101815917579,0.492612341507
 12/12  07:00:00,1.52831177858,18.6481012236,0.0,17.3317171369,0.0,0.482655882177,0.482655882177,0.482655882177,0.234562596039,0.0534503375,0.165077844744,0.569165118123
 12/12  08:00:00,1.94303626613,16.9715516709,0.0,15.4837776143,0.0,0.431216771196,0.431216771196,0.431216771196,0.480294791063,0.109445918986,0.25639820385,0.604780581041
 12/12  09:00:00,1.85501669049,16.3808867655,0.0,14.9416945065,0.0,0.416076937986,0.416076937986,0.416076937986,0.469125063036,0.106900675,0.32820696637,0.511307048096
 12/12  10:00:00,1.57424220305,15.6774036037,0.0,14.3753329078,0.0,0.400254630702,0.400254630702,0.400254630702,0.256901791512,0.0585408254713,0.39998131075,0.435163644616
