Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.463960992725,1.83032374923,0.0,1.55379368151,0.0493375549911,0.0493375549911,0.0493375549911,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.415834385245,1.90637666372,0.0,1.69234127327,0.0537368516988,0.0537368516988,0.0537368516988,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.404100008243,2.01129936094,0.0,1.81901823562,0.0577592207368,0.0577592207368,0.0577592207368,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.403276599148,2.15256087961,0.0,1.95500904206,0.0620773319319,0.0620773319319,0.0620773319319,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.395758635965,2.27776317788,0.0,2.02411761135,0.0642717338519,0.0642717338519,0.0642717338519,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.427807399714,2.49363545595,0.0,2.00904315603,0.0637930752133,0.0637930752133,0.0637930752133,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.508113756323,2.75504517052,0.0,1.82502940631,0.0579500932239,0.0579500932239,0.0579500932239,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.613007050691,2.78525473679,0.0,1.72124393733,0.0546545969532,0.0546545969532,0.0546545969532,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.546147513779,2.74860865354,0.0,1.73490077746,0.0550882421076,0.0550882421076,0.0550882421076,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.44534914656,2.59950453113,0.0,1.68981848861,0.0536567458081,0.0536567458081,0.0536567458081,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.432302905272,2.33341432722,0.0,1.54291099951,0.0489919975804,0.0489919975804,0.0489919975804,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.426399494141,2.09682461205,0.0,1.38243176923,0.043896306342,0.043896306342,0.043896306342,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.418269616136,1.8860887444,0.0,1.22646175603,0.038943796112,0.038943796112,0.038943796112,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.425515752132,1.82691689217,0.0,1.23218320617,0.0391254691129,0.0391254691129,0.0391254691129,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.44149627857,1.82774168041,0.0,1.2728398992,0.0404164396273,0.0404164396273,0.0404164396273,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.475890805827,1.96385297147,0.0,1.37235798423,0.0435764338088,0.0435764338088,0.0435764338088,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.586952750778,2.17352228343,0.0,1.44789565954,0.0459749789012,0.0459749789012,0.0459749789012,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.804398784227,3.3628743406,0.0,2.39623343313,0.0760875141828,0.0760875141828,0.0760875141828,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
 01/01  19:00:00,0.944173095161,2.53415571371,0.0,1.53106979738,0.0486160043142,0.0486160043142,0.0486160043142,0.259040789568,0.0442421298068,0.0852833183682,0.466976853104
 01/01  20:00:00,0.931463349215,2.19375301043,0.0,1.29107404895,0.0409954279295,0.0409954279295,0.0409954279295,0.274672565176,0.0469119094205,0.076857507091,0.482011939598
 01/01  21:00:00,0.892578262327,2.04559395358,0.0,1.24975987257,0.0396835803701,0.0396835803701,0.0396835803701,0.236709701358,0.0404281508137,0.0671599615243,0.498582868261
 01/01  22:00:00,0.830343129191,1.97929438835,0.0,1.28104668917,0.0406770295346,0.0406770295346,0.0406770295346,0.19874683754,0.0339443922068,0.0600180686125,0.486942801298
 01/01  23:00:00,0.702647039587,1.97583098245,0.0,1.40933640099,0.0447506081485,0.0447506081485,0.0447506081485,0.149618388034,0.0255536441034,0.0513238084703,0.421386590831
 01/01  24:00:00,0.590140318895,1.98518735906,0.0,1.55790919007,0.0494682345868,0.0494682345868,0.0494682345868,0.10272306121,0.0175442910586,0.0442136254855,0.366177106553
 01/02  01:00:00,0.469056905557,1.99147227922,0.0,1.7246234529,0.0547619065898,0.0547619065898,0.0547619065898,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/02  02:00:00,0.42060983708,2.05832232467,0.0,1.84903468108,0.058712331852,0.058712331852,0.058712331852,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/02  03:00:00,0.407891852884,2.13072532319,0.0,1.94219716814,0.0616705169594,0.0616705169594,0.0616705169594,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/02  04:00:00,0.404738384469,2.19762532255,0.0,2.00419241909,0.0636390499374,0.0636390499374,0.0636390499374,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/02  05:00:00,0.396001134724,2.28194320546,0.0,2.03682113298,0.064675108318,0.064675108318,0.064675108318,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/02  06:00:00,0.427499187746,2.46723030896,0.0,2.00878843915,0.0637849871973,0.0637849871973,0.0637849871973,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/02  07:00:00,0.509070136053,2.74353223242,0.0,1.87405608756,0.0595068356737,0.0595068356737,0.0595068356737,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/02  08:00:00,0.614036709672,2.78349049506,0.0,1.78971101183,0.0568286295119,0.0568286295119,0.0568286295119,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/02  09:00:00,0.549253865768,2.83537391284,0.0,1.89111477966,0.0600484997117,0.0600484997117,0.0600484997117,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/02  10:00:00,0.450758822891,2.7765893876,0.0,1.92775494461,0.0612119335539,0.0612119335539,0.0612119335539,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/02  11:00:00,0.439788696319,2.58201453765,0.0,1.84218674533,0.058494889594,0.058494889594,0.058494889594,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/02  12:00:00,0.435505402523,2.39795133072,0.0,1.72484745116,0.0547690191986,0.0547690191986,0.0547690191986,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
 01/02  13:00:00,0.430410176414,2.28233057078,0.0,1.65813983889,0.0526508547806,0.0526508547806,0.0526508547806,0.0424290814603,0.00724655345856,0.0585931939908,0.259476492723
 01/02  14:00:00,0.439014626108,2.26909038571,0.0,1.7046567538,0.0541279047099,0.0541279047099,0.0541279047099,0.0424290814603,0.00724655345856,0.0567480421383,0.268449044341
 01/02  15:00:00,0.454359825351,2.24549118981,0.0,1.71838203427,0.0545637230482,0.0545637230482,0.0545637230482,0.0446622041421,0.00762795325171,0.0539269802759,0.283564964633
 01/02  16:00:00,0.477775774553,2.03289875134,0.0,1.46961279857,0.0466645624372,0.0466645624372,0.0466645624372,0.0558277621079,0.00953494274829,0.0564069519463,0.299327555313
 01/02  17:00:00,0.586534908004,2.16369070188,0.0,1.47420571841,0.0468104012558,0.0468104012558,0.0468104012558,0.0937906259262,0.0160187013551,0.065849142667,0.3540520368
 01/02  18:00:00,0.800436857074,3.23568088797,0.0,2.31428700512,0.0734854721957,0.0734854721957,0.0734854721957,0.174182598926,0.0297490181551,0.0828891267443,0.430116641053
 01/02  19:00:00,0.970175810558,3.34907327625,0.0,2.40638142079,0.0764097428706,0.0764097428706,0.0764097428706,0.259040789568,0.0442421298068,0.0834922952089,0.466976853104
 01/02  20:00:00,0.937714630373,2.38749852975,0.0,1.55298982487,0.0493120301602,0.0493120301602,0.0493120301602,0.274672565176,0.0469119094205,0.0747921860178,0.482011939598
 01/02  21:00:00,0.891581407645,2.00697002795,0.0,1.27600375602,0.0405169014592,0.0405169014592,0.0405169014592,0.236709701358,0.0404281508137,0.0653297857535,0.498582868261
 01/02  22:00:00,0.826990191342,1.86804723112,0.0,1.22349201499,0.0388494980313,0.0388494980313,0.0388494980313,0.19874683754,0.0339443922068,0.0584926622668,0.486942801298
 01/02  23:00:00,0.700095459506,1.88468277532,0.0,1.36132318602,0.0432260462572,0.0432260462572,0.0432260462572,0.149618388034,0.0255536441034,0.0502967902808,0.421386590831
 01/02  24:00:00,0.586170737714,1.85263414928,0.0,1.4526309117,0.0461253371931,0.0461253371931,0.0461253371931,0.10272306121,0.0175442910586,0.0435869416981,0.366177106553
 01/03  01:00:00,0.467026737081,1.92758834669,0.0,1.66068710763,0.0527317381134,0.0527317381134,0.0527317381134,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/03  02:00:00,0.417073811527,1.94698679825,0.0,1.73767419384,0.0551763062983,0.0551763062983,0.0551763062983,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/03  03:00:00,0.403176025525,1.98222755006,0.0,1.79368103769,0.0569546896007,0.0569546896007,0.0569546896007,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/03  04:00:00,0.399174660513,2.02242723187,0.0,1.82897337692,0.0580753259812,0.0580753259812,0.0580753259812,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/03  05:00:00,0.389648223377,2.08191335077,0.0,1.83674811531,0.0583221969703,0.0583221969703,0.0583221969703,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/03  06:00:00,0.422023022654,2.2949115964,0.0,1.83632689904,0.058308822105,0.058308822105,0.058308822105,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/03  07:00:00,0.522922583683,3.18011718378,0.0,2.31031292285,0.0733592833041,0.0733592833041,0.0733592833041,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/03  08:00:00,0.63322051459,3.38801942627,0.0,2.39386893725,0.0760124344298,0.0760124344298,0.0760124344298,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/03  09:00:00,0.554797748904,3.0103130833,0.0,2.06570897244,0.0655923828475,0.0655923828475,0.0655923828475,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/03  10:00:00,0.454389328565,2.89122340386,0.0,2.04209090589,0.0648424392282,0.0648424392282,0.0648424392282,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/03  11:00:00,0.439738835544,2.58069502687,0.0,1.84061647382,0.0584450288193,0.0584450288193,0.0584450288193,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/03  12:00:00,0.443733672842,2.65729580171,0.0,1.98398137934,0.0629972895175,0.0629972895175,0.0629972895175,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
 01/03  13:00:00,0.442009282595,2.64780205346,0.0,2.02343191505,0.0642499609617,0.0642499609617,0.0642499609617,0.0424290814603,0.00724655345856,0.0585931939908,0.259476492723
 01/03  14:00:00,0.445157860433,2.46272013271,0.0,1.89812638721,0.0602711390346,0.0602711390346,0.0602711390346,0.0424290814603,0.00724655345856,0.0567480421383,0.268449044341
 01/03  15:00:00,0.46238622294,2.49841102394,0.0,1.97115835976,0.0625901206371,0.0625901206371,0.0625901206371,0.0446622041421,0.00762795325171,0.0539269802759,0.283564964633
 01/03  16:00:00,0.493309866604,2.52226336284,0.0,1.95882986825,0.0621986544887,0.0621986544887,0.0621986544887,0.0558277621079,0.00953494274829,0.0564069519463,0.299327555313
 01/03  17:00:00,0.603668813677,2.70346235597,0.0,2.01380591503,0.0639443069287,0.0639443069287,0.0639443069287,0.0937906259262,0.0160187013551,0.065849142667,0.3540520368
 01/03  18:00:00,0.828786411869,4.12871920095,0.0,3.2071030176,0.10183502699,0.10183502699,0.10183502699,0.174182598926,0.0297490181551,0.0828891267443,0.430116641053
 01/03  19:00:00,0.967810654941,3.27485094659,0.0,2.33189528433,0.0740445872534,0.0740445872534,0.0740445872534,0.259040789568,0.0442421298068,0.0834922952089,0.466976853104
 01/03  20:00:00,0.954426543947,2.91407609639,0.0,2.0793001725,0.066023943735,0.066023943735,0.066023943735,0.274672565176,0.0469119094205,0.0747921860178,0.482011939598
 01/03  21:00:00,0.914033107561,2.71428647733,0.0,1.98307790013,0.0629686013747,0.0629686013747,0.0629686013747,0.236709701358,0.0404281508137,0.0653297857535,0.498582868261
 01/03  22:00:00,0.852712417486,2.67833287569,0.0,2.03356524346,0.0645717241751,0.0645717241751,0.0645717241751,0.19874683754,0.0339443922068,0.0584926622668,0.486942801298
 01/03  23:00:00,0.725061324996,2.67110061851,0.0,2.14757625548,0.068191911747,0.068191911747,0.068191911747,0.149618388034,0.0255536441034,0.0502967902808,0.421386590831
 01/03  24:00:00,0.612623809654,2.68583507661,0.0,2.28572075665,0.0725784091335,0.0725784091335,0.0725784091335,0.10272306121,0.0175442910586,0.0435869416981,0.366177106553
 01/04  01:00:00,0.494486950975,2.79244756826,0.0,2.52549499788,0.0801919520078,0.0801919520078,0.0801919520078,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/04  02:00:00,0.44696179979,2.8882772941,0.0,2.67894028059,0.0850642945616,0.0850642945616,0.0850642945616,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/04  03:00:00,0.434870268094,2.98039619606,0.0,2.79183171324,0.0886489321697,0.0886489321697,0.0886489321697,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/04  04:00:00,0.432032427863,3.05724144963,0.0,2.86376708137,0.0909330933317,0.0909330933317,0.0909330933317,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/04  05:00:00,0.42387231195,3.15977903708,0.0,2.91457154193,0.0925462855441,0.0925462855441,0.0925462855441,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/04  06:00:00,0.455727434914,3.35650862883,0.0,2.89778409565,0.092013234365,0.092013234365,0.092013234365,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/04  07:00:00,0.537435562883,3.63749746275,0.0,2.76737196,0.0878722625034,0.0878722625034,0.0878722625034,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/04  08:00:00,0.642736208873,3.68806158847,0.0,2.6935478665,0.0855281287124,0.0855281287124,0.0855281287124,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/04  09:00:00,0.570619460389,3.50892616593,0.0,2.56398407628,0.0814140943326,0.0814140943326,0.0814140943326,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/04  10:00:00,0.460791779836,3.09314828907,0.0,2.24372409046,0.0712448904996,0.0712448904996,0.0712448904996,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/04  11:00:00,0.442819511122,2.67796017832,0.0,1.93763656832,0.0615257043971,0.0615257043971,0.0615257043971,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/04  12:00:00,0.432359270091,2.29928641576,0.0,1.62576591591,0.0516228867666,0.0516228867666,0.0516228867666,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
 01/04  13:00:00,0.422151427366,2.02259182138,0.0,1.39804604035,0.0443921057325,0.0443921057325,0.0443921057325,0.0424290814603,0.00724655345856,0.0585931939908,0.259476492723
 01/04  14:00:00,0.423919935728,1.79402831935,0.0,1.22927781496,0.0390332143302,0.0390332143302,0.0390332143302,0.0424290814603,0.00724655345856,0.0567480421383,0.268449044341
 01/04  15:00:00,0.441099603676,1.82816940994,0.0,1.30077624374,0.0413035013724,0.0413035013724,0.0413035013724,0.0446622041421,0.00762795325171,0.0539269802759,0.283564964633
 01/04  16:00:00,0.4756135145,1.96509442237,0.0,1.40151647706,0.0445023023848,0.0445023023848,0.0445023023848,0.0558277621079,0.00953494274829,0.0564069519463,0.299327555313
 01/04  17:00:00,0.591689751531,2.32637181261,0.0,1.63654783897,0.0519652447824,0.0519652447824,0.0519652447824,0.0937906259262,0.0160187013551,0.065849142667,0.3540520368
 01/04  18:00:00,0.823909477298,3.97534689471,0.0,3.05351311792,0.096958092419,0.096958092419,0.096958092419,0.174182598926,0.0297490181551,0.0828891267443,0.430116641053
 01/04  19:00:00,0.961142330401,3.06510288036,0.0,2.12188892025,0.0673762627136,0.0673762627136,0.0673762627136,0.259040789568,0.0442421298068,0.0834922952089,0.466976853104
 01/04  20:00:00,0.950018264429,2.77550722862,0.0,1.94046968398,0.0616156642168,0.0616156642168,0.0616156642168,0.274672565176,0.0469119094205,0.0747921860178,0.482011939598
 01/04  21:00:00,0.912525392117,2.66704095991,0.0,1.93559523241,0.0614608859309,0.0614608859309,0.0614608859309,0.236709701358,0.0404281508137,0.0653297857535,0.498582868261
 01/04  22:00:00,0.852297718434,2.66548021169,0.0,2.02050507526,0.064157025123,0.064157025123,0.064157025123,0.19874683754,0.0339443922068,0.0584926622668,0.486942801298
 01/04  23:00:00,0.728088517764,2.76659757381,0.0,2.24291200927,0.0712191045147,0.0712191045147,0.0712191045147,0.149618388034,0.0255536441034,0.0502967902808,0.421386590831
 01/04  24:00:00,0.623728626545,3.03566926356,0.0,2.63544611946,0.0836832260244,0.0836832260244,0.0836832260244,0.10272306121,0.0175442910586,0.0435869416981,0.366177106553
 01/05  01:00:00,0.504211247046,3.09874625333,0.0,2.83174344885,0.089916248078,0.089916248078,0.089916248078,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/05  02:00:00,0.459290947505,3.27658455644,0.0,3.06722364449,0.097393442277,0.097393442277,0.097393442277,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/05  03:00:00,0.448582464631,3.41225367025,0.0,3.22367160361,0.102361128707,0.102361128707,0.102361128707,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/05  04:00:00,0.444920593384,3.4631500994,0.0,3.26965566171,0.103821258853,0.103821258853,0.103821258853,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/05  05:00:00,0.436183900043,3.54755073756,0.0,3.30230189848,0.104857873637,0.104857873637,0.104857873637,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/05  06:00:00,0.467818670941,3.73743621335,0.0,3.27857487751,0.104104470392,0.104104470392,0.104104470392,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/05  07:00:00,0.549594429786,4.02073242454,0.0,3.15029264937,0.100031129407,0.100031129407,0.100031129407,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/05  08:00:00,0.656747836877,4.12968686336,0.0,3.13481778885,0.0995397567164,0.0995397567164,0.0995397567164,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/05  09:00:00,0.581090599466,3.83902530327,0.0,2.89375294586,0.0918852334104,0.0918852334104,0.0918852334104,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/05  10:00:00,0.468958495771,3.35062905148,0.0,2.50091947883,0.0794116064337,0.0794116064337,0.0794116064337,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/05  11:00:00,0.450252792202,2.91229733646,0.0,2.17173380271,0.068958985477,0.068958985477,0.068958985477,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/05  12:00:00,0.450969716596,2.88558912183,0.0,2.2118669944,0.0702333332719,0.0702333332719,0.0702333332719,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
 01/05  13:00:00,0.447651831474,2.8258510157,0.0,2.20113340022,0.0698925098412,0.0698925098412,0.0698925098412,0.0424290814603,0.00724655345856,0.0585931939908,0.259476492723
 01/05  14:00:00,0.457099218995,2.83910092213,0.0,2.27419705967,0.072212497597,0.072212497597,0.072212497597,0.0424290814603,0.00724655345856,0.0567480421383,0.268449044341
 01/05  15:00:00,0.472701372988,2.82354526765,0.0,2.29601464764,0.0729052706847,0.0729052706847,0.0729052706847,0.0446622041421,0.00762795325171,0.0539269802759,0.283564964633
 01/05  16:00:00,0.503019469879,2.82833485935,0.0,2.26461559721,0.0719082577636,0.0719082577636,0.0719082577636,0.0558277621079,0.00953494274829,0.0564069519463,0.299327555313
 01/05  17:00:00,0.612930114103,2.9954612234,0.0,2.30547318731,0.0732056073552,0.0732056073552,0.0732056073552,0.0937906259262,0.0160187013551,0.065849142667,0.3540520368
 01/05  18:00:00,0.83905619641,4.45257728134,0.0,3.53053060403,0.112104811532,0.112104811532,0.112104811532,0.174182598926,0.0297490181551,0.0828891267443,0.430116641053
 01/05  19:00:00,0.972674156012,3.42852876841,0.0,2.48506212116,0.0789080883248,0.0789080883248,0.0789080883248,0.259040789568,0.0442421298068,0.0834922952089,0.466976853104
 01/05  20:00:00,0.957142509307,3.00012789297,0.0,2.16483440327,0.0687399090942,0.0687399090942,0.0687399090942,0.274672565176,0.0469119094205,0.0747921860178,0.482011939598
 01/05  21:00:00,0.917433081877,2.82183144182,0.0,2.09015370902,0.0663685756906,0.0663685756906,0.0663685756906,0.236709701358,0.0404281508137,0.0653297857535,0.498582868261
 01/05  22:00:00,0.854829632143,2.74542127541,0.0,2.10024294481,0.0666889388326,0.0666889388326,0.0666889388326,0.19874683754,0.0339443922068,0.0584926622668,0.486942801298
 01/05  23:00:00,0.72685769097,2.7279927237,0.0,2.20414942983,0.0699882777212,0.0699882777212,0.0699882777212,0.149618388034,0.0255536441034,0.0502967902808,0.421386590831
 01/05  24:00:00,0.614808443312,2.75485114496,0.0,2.35452169288,0.0747630427918,0.0747630427918,0.0747630427918,0.10272306121,0.0175442910586,0.0435869416981,0.366177106553
 01/06  01:00:00,0.494867167323,2.80452112478,0.0,2.53746919804,0.0805721683558,0.0805721683558,0.0805721683558,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/06  02:00:00,0.447200191537,2.89583225774,0.0,2.68644798118,0.0853026863089,0.0853026863089,0.0853026863089,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/06  03:00:00,0.432806605827,2.91543980065,0.0,2.7268405439,0.0865852699027,0.0865852699027,0.0865852699027,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/06  04:00:00,0.42862549415,2.94998615651,0.0,2.75647209934,0.0875261596191,0.0875261596191,0.0875261596191,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/06  05:00:00,0.421850027738,3.09617275175,0.0,2.85088349676,0.090524001332,0.090524001332,0.090524001332,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/06  06:00:00,0.453520583312,3.28727851182,0.0,2.82828344699,0.089806382763,0.089806382763,0.089806382763,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/06  07:00:00,0.533772493626,3.52275745497,0.0,2.65201046982,0.0842091932468,0.0842091932468,0.0842091932468,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/06  08:00:00,0.640429133607,3.61610730308,0.0,2.62089086169,0.0832210534469,0.0832210534469,0.0832210534469,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/06  09:00:00,0.576284169308,3.68797881129,0.0,2.7423834503,0.0870788032517,0.0870788032517,0.0870788032517,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/06  10:00:00,0.478766378877,3.6597889179,0.0,2.80980034662,0.0892194895405,0.0892194895405,0.0892194895405,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/06  11:00:00,0.471174830554,3.5714321534,0.0,2.83063412726,0.0898810238293,0.0898810238293,0.0898810238293,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/06  12:00:00,0.471449695177,3.5307646896,0.0,2.85684547624,0.0907133118527,0.0907133118527,0.0907133118527,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
 01/06  13:00:00,0.464791801003,3.36581015479,0.0,2.7409245666,0.0870324793702,0.0870324793702,0.0870324793702,0.0424290814603,0.00724655345856,0.0585931939908,0.259476492723
 01/06  14:00:00,0.469367418142,3.225614737,0.0,2.66056096281,0.0844806967438,0.0844806967438,0.0844806967438,0.0424290814603,0.00724655345856,0.0567480421383,0.268449044341
 01/06  15:00:00,0.483629416609,3.16783785304,0.0,2.64017286816,0.0838333143062,0.0838333143062,0.0838333143062,0.0446622041421,0.00762795325171,0.0539269802759,0.283564964633
 01/06  16:00:00,0.511731483419,3.10284151331,0.0,2.53898411008,0.0806202713034,0.0806202713034,0.0806202713034,0.0558277621079,0.00953494274829,0.0564069519463,0.299327555313
 01/06  17:00:00,0.618083901802,3.15793046822,0.0,2.46778205655,0.0783593950537,0.0783593950537,0.0783593950537,0.0937906259262,0.0160187013551,0.065849142667,0.3540520368
 01/06  18:00:00,0.799354532997,3.20245594769,0.0,2.28020123996,0.0724031481182,0.0724031481182,0.0724031481182,0.174182598926,0.0297490181551,0.0828891267443,0.430116641053
 01/06  19:00:00,0.9577127562,2.95759452808,0.0,2.01388091853,0.0639466885123,0.0639466885123,0.0639466885123,0.259040789568,0.0442421298068,0.0834922952089,0.466976853104
 01/06  20:00:00,0.947542210146,2.69803468414,0.0,1.86249100222,0.0591396099341,0.0591396099341,0.0591396099341,0.274672565176,0.0469119094205,0.0747921860178,0.482011939598
 01/06  21:00:00,0.908515582825,2.54121834002,0.0,1.80931381568,0.057451076639,0.057451076639,0.057451076639,0.236709701358,0.0404281508137,0.0653297857535,0.498582868261
 01/06  22:00:00,0.845777219871,2.46053117132,0.0,1.81515421284,0.0576365265603,0.0576365265603,0.0576365265603,0.19874683754,0.0339443922068,0.0584926622668,0.486942801298
 01/06  23:00:00,0.714999184796,2.35468551644,0.0,1.83068803781,0.0581297715468,0.0581297715468,0.0581297715468,0.149618388034,0.0255536441034,0.0502967902808,0.421386590831
 01/06  24:00:00,0.602991286296,2.38279596371,0.0,1.98236251497,0.0629458857754,0.0629458857754,0.0629458857754,0.10272306121,0.0175442910586,0.0435869416981,0.366177106553
 01/07  01:00:00,0.482180200903,2.4044118039,0.0,2.12757344327,0.067556763169,0.067556763169,0.067556763169,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/07  02:00:00,0.433427519428,2.46059396588,0.0,2.24640400977,0.0713299858814,0.0713299858814,0.0713299858814,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/07  03:00:00,0.419451927185,2.49489486886,0.0,2.30249810517,0.0731111396789,0.0731111396789,0.0731111396789,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/07  04:00:00,0.414572924161,2.50844977908,0.0,2.31076559369,0.0733736569449,0.0733736569449,0.0733736569449,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/07  05:00:00,0.405024339407,2.56984332483,0.0,2.31592354834,0.0735374372937,0.0735374372937,0.0735374372937,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/07  06:00:00,0.435876153403,2.74864993581,0.0,2.26315340738,0.0718618289024,0.0718618289024,0.0718618289024,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/07  07:00:00,0.515411689421,2.98695988822,0.0,2.05486411006,0.0652480263216,0.0652480263216,0.0652480263216,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/07  08:00:00,0.619544715921,2.99350459078,0.0,1.92713543172,0.0611922621834,0.0611922621834,0.0611922621834,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/07  09:00:00,0.553104816296,2.96992197687,0.0,1.95400796051,0.0620455446255,0.0620455446255,0.0620455446255,0.10048996625,0.017162896,0.0605081669804,0.302884242441
