Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 02/01  03:00:00,0.884656248633,9.78007331431,0.0,9.3909188344,0.251446288363,0.251446288363,0.251446288363,0.0845496579635,0.0184837281553,0.0833243991109,0.426152175041
 02/01  04:00:00,0.871904604672,9.85906992937,0.0,9.46340138261,0.253387042834,0.253387042834,0.253387042834,0.0845496579635,0.0184837281553,0.0746306236694,0.420153552049
 02/01  05:00:00,0.851990763876,9.32276102575,0.0,8.86070467664,0.237249553798,0.237249553798,0.237249553798,0.0845496579635,0.0184837281553,0.0867256285748,0.404282195384
 02/01  06:00:00,0.926020972381,9.72593855715,0.0,8.96636621479,0.2400786914,0.2400786914,0.2400786914,0.092235985589,0.0201640685903,0.101695789294,0.451146437507
 02/01  07:00:00,1.16044327709,10.2071469954,0.0,8.89252306691,0.23810150623,0.23810150623,0.23810150623,0.176785611452,0.0386477919945,0.16495302369,0.521255343723
 02/01  08:00:00,1.55130038317,10.8846032549,0.0,9.41510609619,0.252093913724,0.252093913724,0.252093913724,0.353571222904,0.077295583989,0.256266806309,0.553872856241
 02/01  09:00:00,1.40214112207,8.93172647784,0.0,7.50938422567,0.201067310317,0.201067310317,0.201067310317,0.315139639109,0.06889390557,0.328072759777,0.468267507296
 02/01  10:00:00,1.1749990811,7.58614384732,0.0,6.29631839183,0.168586899524,0.168586899524,0.168586899524,0.153726661175,0.0336067849431,0.39984522044,0.398533515016
 02/01  11:00:00,1.16190359108,7.36558700382,0.0,6.22888151219,0.166781245213,0.166781245213,0.166781245213,0.122981285474,0.0268854184522,0.416649278498,0.407906363441
 02/01  12:00:00,1.14888563437,6.0304730389,0.0,5.03012043263,0.134683850974,0.134683850974,0.134683850974,0.122981285474,0.0268854184522,0.435603744712,0.408031334753
 02/01  13:00:00,1.13267040247,5.9563150996,0.0,5.05861122554,0.135446705414,0.135446705414,0.135446705414,0.122981285474,0.0268854184522,0.425499080558,0.401157912575
 02/01  14:00:00,1.09882984427,5.59571348607,0.0,4.75827847098,0.127405154024,0.127405154024,0.127405154024,0.122981285474,0.0268854184522,0.385828258079,0.415029728244
 02/01  15:00:00,1.07421614658,4.50083220039,0.0,3.72220987743,0.0996639279596,0.0996639279596,0.0996639279596,0.130667602233,0.028565754136,0.356219498597,0.438399363649
 02/01  16:00:00,1.14795165629,4.85003406613,0.0,4.06328756611,0.10879644421,0.10879644421,0.10879644421,0.153726661175,0.0336067849431,0.368352996408,0.462768769553
 02/01  17:00:00,1.39948721214,5.06984449782,0.0,4.20238029046,0.112520717616,0.112520717616,0.112520717616,0.238276254189,0.0520905012206,0.428525391116,0.547374348
 02/01  18:00:00,1.91644897459,5.9676490163,0.0,4.93413800764,0.1321138762,0.1321138762,0.1321138762,0.461179981029,0.100820331074,0.536662433387,0.664972352901
 02/01  19:00:00,2.34254220157,5.75901005793,0.0,4.57685008109,0.122547323172,0.122547323172,0.122547323172,0.791692253657,0.173074908011,0.482568445407,0.721959271323
 02/01  20:00:00,2.51256565195,5.87742063598,0.0,4.66831749532,0.1249964064,0.1249964064,0.1249964064,1.01459587433,0.22180476162,0.385264674182,0.745203935416
 02/01  21:00:00,2.41648981318,6.14081933952,0.0,5.01112508949,0.134175241688,0.134175241688,0.134175241688,0.945418808663,0.206681692954,0.338691015432,0.770823054444
 02/01  22:00:00,2.19706430925,6.63983179636,0.0,5.61018454091,0.150215341514,0.150215341514,0.150215341514,0.784005830729,0.171394572327,0.317921379207,0.752827185468
 02/01  23:00:00,1.82337426198,7.71142317863,0.0,6.84698883305,0.183331360742,0.183331360742,0.183331360742,0.584161266503,0.127705773282,0.256000410288,0.65147545117
 02/01  24:00:00,1.45240770325,7.9975584118,0.0,7.31250590329,0.195795800223,0.195795800223,0.195795800223,0.407375655051,0.0890579575313,0.173358245597,0.566120044849
 02/02  01:00:00,1.08285855915,8.93535619048,0.0,8.4388596078,0.225954452787,0.225954452787,0.225954452787,0.207530987153,0.0453691584854,0.11503645343,0.468267507296
 02/02  02:00:00,0.942047306072,9.45339378092,0.0,9.04138316082,0.242087305571,0.242087305571,0.242087305571,0.122981285474,0.0268854184522,0.0982422690411,0.431151027534
 02/02  03:00:00,0.883838285954,9.75259593195,0.0,9.36036988025,0.250628325683,0.250628325683,0.250628325683,0.0845496579635,0.0184837281553,0.0833243991109,0.426152175041
 02/02  04:00:00,0.887234510408,10.4364957618,0.0,10.0359367795,0.268716948571,0.268716948571,0.268716948571,0.0845496579635,0.0184837281553,0.0746306236694,0.420153552049
 02/02  05:00:00,0.903155342967,11.2409132297,0.0,10.7715796097,0.28841413289,0.28841413289,0.28841413289,0.0845496579635,0.0184837281553,0.0867256285748,0.404282195384
 02/02  06:00:00,0.982080985603,11.8281688906,0.0,11.0600739305,0.296138704622,0.296138704622,0.296138704622,0.092235985589,0.0201640685903,0.101695789294,0.451146437507
 02/02  07:00:00,1.23933603437,13.1651551785,0.0,11.8389792864,0.316994263507,0.316994263507,0.316994263507,0.176785611452,0.0386477919945,0.16495302369,0.521255343723
 02/02  08:00:00,1.60447913361,12.8834468943,0.0,11.4012055229,0.305272664171,0.305272664171,0.305272664171,0.353571222904,0.077295583989,0.256266806309,0.553872856241
 02/02  09:00:00,1.4525841374,10.8283894114,0.0,9.39331047412,0.251510325646,0.251510325646,0.251510325646,0.315139639109,0.06889390557,0.328072759777,0.468267507296
 02/02  10:00:00,1.19240109951,8.24560889776,0.0,6.94624225228,0.185988917933,0.185988917933,0.185988917933,0.153726661175,0.0336067849431,0.39984522044,0.398533515016
 02/02  11:00:00,1.15246352486,7.01172222917,0.0,5.87631756613,0.157341178994,0.157341178994,0.157341178994,0.122981285474,0.0268854184522,0.416649278498,0.407906363441
 02/02  12:00:00,1.13014213099,5.32524638408,0.0,4.33009530995,0.1159403476,0.1159403476,0.1159403476,0.122981285474,0.0268854184522,0.435603744712,0.408031334753
 02/02  13:00:00,1.08390121891,4.12745571548,0.0,3.23719859927,0.0866775218521,0.0866775218521,0.0866775218521,0.122981285474,0.0268854184522,0.425499080558,0.401157912575
 02/02  14:00:00,1.0584843254,4.08272587941,0.0,3.25146961903,0.0870596351482,0.0870596351482,0.0870596351482,0.122981285474,0.0268854184522,0.385828258079,0.415029728244
 02/02  15:00:00,1.06765355607,4.25018684904,0.0,3.47711278261,0.0931013374542,0.0931013374542,0.0931013374542,0.130667602233,0.028565754136,0.356219498597,0.438399363649
 02/02  16:00:00,1.13064767117,4.20073430559,0.0,3.41702501509,0.0914924590913,0.0914924590913,0.0914924590913,0.153726661175,0.0336067849431,0.368352996408,0.462768769553
 02/02  17:00:00,1.3837619467,4.47801769445,0.0,3.61507915191,0.0967954521718,0.0967954521718,0.0967954521718,0.238276254189,0.0520905012206,0.428525391116,0.547374348
 02/02  18:00:00,1.90187970213,5.41836151045,0.0,4.39001044857,0.117544603742,0.117544603742,0.117544603742,0.461179981029,0.100820331074,0.536662433387,0.664972352901
 02/02  19:00:00,2.32278208693,5.01471053771,0.0,3.83885695359,0.102787208532,0.102787208532,0.102787208532,0.791692253657,0.173074908011,0.482568445407,0.721959271323
 02/02  20:00:00,2.48938623372,5.00515937478,0.0,3.80262153846,0.101816988173,0.101816988173,0.101816988173,1.01459587433,0.22180476162,0.385264674182,0.745203935416
 02/02  21:00:00,2.3972679344,5.41815406695,0.0,4.29323378698,0.114953362908,0.114953362908,0.114953362908,0.945418808663,0.206681692954,0.338691015432,0.770823054444
 02/02  22:00:00,2.17389377609,5.76788275046,0.0,4.74482042033,0.12704480836,0.12704480836,0.12704480836,0.784005830729,0.171394572327,0.317921379207,0.752827185468
 02/02  23:00:00,1.77945570308,6.06326376599,0.0,5.20673546235,0.139412801834,0.139412801834,0.139412801834,0.584161266503,0.127705773282,0.256000410288,0.65147545117
 02/02  24:00:00,1.4167689752,6.65850273684,0.0,5.98148445674,0.160157072175,0.160157072175,0.160157072175,0.407375655051,0.0890579575313,0.173358245597,0.566120044849
 02/03  01:00:00,1.02671518352,6.82726578048,0.0,6.34203850513,0.169811077157,0.169811077157,0.169811077157,0.207530987153,0.0453691584854,0.11503645343,0.468267507296
 02/03  02:00:00,0.879822265374,7.11603961787,0.0,6.71742638074,0.179862264872,0.179862264872,0.179862264872,0.122981285474,0.0268854184522,0.0982422690411,0.431151027534
 02/03  03:00:00,0.814748015599,7.15594713038,0.0,6.78001315526,0.181538055328,0.181538055328,0.181538055328,0.0845496579635,0.0184837281553,0.0833243991109,0.426152175041
 02/03  04:00:00,0.801461117214,7.21491529182,0.0,6.83250522806,0.182943555376,0.182943555376,0.182943555376,0.0845496579635,0.0184837281553,0.0746306236694,0.420153552049
 02/03  05:00:00,0.79806135429,7.29506073642,0.0,6.84656992246,0.183320144213,0.183320144213,0.183320144213,0.0845496579635,0.0184837281553,0.0867256285748,0.404282195384
 02/03  06:00:00,0.87180790527,7.6879734863,0.0,6.94163752893,0.18586562429,0.18586562429,0.18586562429,0.092235985589,0.0201640685903,0.101695789294,0.451146437507
 02/03  07:00:00,1.10191945179,8.00846682947,0.0,6.70679784965,0.179577680931,0.179577680931,0.179577680931,0.176785611452,0.0386477919945,0.16495302369,0.521255343723
 02/03  08:00:00,1.48335620297,8.33423657913,0.0,6.87755310345,0.184149733522,0.184149733522,0.184149733522,0.353571222904,0.077295583989,0.256266806309,0.553872856241
 02/03  09:00:00,1.36631839239,7.58238818169,0.0,6.17149075722,0.165244580635,0.165244580635,0.165244580635,0.315139639109,0.06889390557,0.328072759777,0.468267507296
 02/03  10:00:00,1.17209362929,7.47094002409,0.0,6.18780670018,0.165681447716,0.165681447716,0.165681447716,0.153726661175,0.0336067849431,0.39984522044,0.398533515016
 02/03  11:00:00,1.14184624576,6.61268153278,0.0,5.47978752803,0.146723899891,0.146723899891,0.146723899891,0.122981285474,0.0268854184522,0.416649278498,0.407906363441
 02/03  12:00:00,1.12182249184,5.01389274833,0.0,4.01937664128,0.107620708453,0.107620708453,0.107620708453,0.122981285474,0.0268854184522,0.435603744712,0.408031334753
 02/03  13:00:00,1.10351577654,4.85882323746,0.0,3.96975551985,0.106292079484,0.106292079484,0.106292079484,0.122981285474,0.0268854184522,0.425499080558,0.401157912575
 02/03  14:00:00,1.06426430621,4.29566290547,0.0,3.46733810929,0.092839615958,0.092839615958,0.092839615958,0.122981285474,0.0268854184522,0.385828258079,0.415029728244
 02/03  15:00:00,1.05439851183,3.75145967639,0.0,2.98206851116,0.0798462932113,0.0798462932113,0.0798462932113,0.130667602233,0.028565754136,0.356219498597,0.438399363649
 02/03  16:00:00,1.10980722328,3.4194000117,0.0,2.63868401887,0.0706520112043,0.0706520112043,0.0706520112043,0.153726661175,0.0336067849431,0.368352996408,0.462768769553
 02/03  17:00:00,1.37370745507,4.1015687318,0.0,3.23956788298,0.0867409605426,0.0867409605426,0.0867409605426,0.238276254189,0.0520905012206,0.428525391116,0.547374348
 02/03  18:00:00,1.89584226505,5.19440834024,0.0,4.16452658084,0.111507166658,0.111507166658,0.111507166658,0.461179981029,0.100820331074,0.536662433387,0.664972352901
 02/03  19:00:00,2.32123094267,4.9636963147,0.0,3.78092541714,0.101236064274,0.101236064274,0.101236064274,0.791692253657,0.173074908011,0.482568445407,0.721959271323
 02/03  20:00:00,2.52877784968,6.48787225326,0.0,5.27380439289,0.141208604134,0.141208604134,0.141208604134,1.01459587433,0.22180476162,0.385264674182,0.745203935416
 02/03  21:00:00,2.43997833411,7.02372588888,0.0,5.88836529447,0.157663762612,0.157663762612,0.157663762612,0.945418808663,0.206681692954,0.338691015432,0.770823054444
 02/03  22:00:00,2.21167011766,7.19066735651,0.0,6.15567663067,0.164821149925,0.164821149925,0.164821149925,0.784005830729,0.171394572327,0.317921379207,0.752827185468
 02/03  23:00:00,1.84036340083,8.3506494296,0.0,7.48149262694,0.200320499584,0.200320499584,0.200320499584,0.584161266503,0.127705773282,0.256000410288,0.65147545117
 02/03  24:00:00,1.4801759273,9.03988293266,0.0,8.34958280693,0.223564024267,0.223564024267,0.223564024267,0.407375655051,0.0890579575313,0.173358245597,0.566120044849
 02/04  01:00:00,1.12591799431,10.2780639971,0.0,9.76059681916,0.261344591053,0.261344591053,0.261344591053,0.207530987153,0.0453691584854,0.122705750325,0.468267507296
 02/04  02:00:00,0.974702612308,10.513380776,0.0,10.0890003376,0.270137750407,0.270137750407,0.270137750407,0.122981285474,0.0268854184522,0.10284713044,0.431151027534
 02/04  03:00:00,0.914215035667,10.7830714595,0.0,10.3810915486,0.277958630576,0.277958630576,0.277958630576,0.0845496579635,0.0184837281553,0.0863708439315,0.426152175041
 02/04  04:00:00,0.915787996523,11.4533646562,0.0,11.0428476626,0.295677463162,0.295677463162,0.295677463162,0.0845496579635,0.0184837281553,0.0762235951923,0.420153552049
 02/04  05:00:00,0.915963803591,11.6179334187,0.0,11.1335568802,0.298106245318,0.298106245318,0.298106245318,0.0845496579635,0.0184837281553,0.0898419767705,0.404282195384
 02/04  06:00:00,1.00493763156,12.5445172468,0.0,11.7352131398,0.31421587591,0.31421587591,0.31421587591,0.092235985589,0.0201640685903,0.106475263961,0.451146437507
 02/04  07:00:00,1.282600374,14.4109260365,0.0,12.9918220179,0.347862172283,0.347862172283,0.347862172283,0.176785611452,0.0386477919945,0.177349454543,0.521255343723
 02/04  08:00:00,1.63924309186,13.3727768592,0.0,11.7775089791,0.315348366989,0.315348366989,0.315348366989,0.353571222904,0.077295583989,0.280955061736,0.553872856241
 02/04  09:00:00,1.49173199991,10.9958396808,0.0,9.44202464805,0.252814670667,0.252814670667,0.252814670667,0.315139639109,0.06889390557,0.365916277267,0.468267507296
 02/04  10:00:00,1.25879143703,8.87349604985,0.0,7.46365993503,0.199843020833,0.199843020833,0.199843020833,0.153726661175,0.0336067849431,0.45238145506,0.398533515016
 02/04  11:00:00,1.2068050468,6.91864835915,0.0,5.68731080542,0.152280433684,0.152280433684,0.152280433684,0.122981285474,0.0268854184522,0.47605154575,0.407906363441
 02/04  12:00:00,1.16795331165,4.52302364621,0.0,3.45520112151,0.0925146423763,0.0925146423763,0.0925146423763,0.122981285474,0.0268854184522,0.496840630594,0.408031334753
 02/04  13:00:00,1.13785319969,4.11954164265,0.0,3.16896664555,0.0848505790564,0.0848505790564,0.0848505790564,0.122981285474,0.0268854184522,0.48127800413,0.401157912575
 02/04  14:00:00,1.11609729523,4.38919488087,0.0,3.50394940004,0.0938199005642,0.0938199005642,0.0938199005642,0.122981285474,0.0268854184522,0.4366809625,0.415029728244
 02/04  15:00:00,1.09818676995,3.73728785909,0.0,2.91266758478,0.0779880506202,0.0779880506202,0.0779880506202,0.130667602233,0.028565754136,0.401865999312,0.438399363649
 02/04  16:00:00,1.16146231824,3.78685594444,0.0,2.9531369865,0.0790716379704,0.0790716379704,0.0790716379704,0.153726661175,0.0336067849431,0.411588464593,0.462768769553
 02/04  17:00:00,1.42387493671,4.47448812506,0.0,3.54818027799,0.0950042032174,0.0950042032174,0.0950042032174,0.238276254189,0.0520905012206,0.470429630087,0.547374348
 02/04  18:00:00,1.93342380361,5.13399606996,0.0,4.0277454321,0.107844786781,0.107844786781,0.107844786781,0.461179981029,0.100820331074,0.577906351826,0.664972352901
 02/04  19:00:00,2.36362636865,5.14521495578,0.0,3.86931693542,0.103602788935,0.103602788935,0.103602788935,0.791692253657,0.173074908011,0.522597146725,0.721959271323
 02/04  20:00:00,2.55351419246,6.02202820947,0.0,4.70552794731,0.125992733832,0.125992733832,0.125992733832,1.01459587433,0.22180476162,0.425216887263,0.745203935416
 02/04  21:00:00,2.46083767849,6.38193408126,0.0,5.14868631265,0.137858508426,0.137858508426,0.137858508426,0.945418808663,0.206681692954,0.379355614002,0.770823054444
 02/04  22:00:00,2.238542257,6.72426530071,0.0,5.60781723173,0.150151955693,0.150151955693,0.150151955693,0.784005830729,0.171394572327,0.35946271278,0.752827185468
 02/04  23:00:00,1.85591669872,7.76206026102,0.0,6.82957325199,0.182865050332,0.182865050332,0.182865050332,0.584161266503,0.127705773282,0.289009157438,0.65147545117
 02/04  24:00:00,1.48760666312,8.68069017511,0.0,7.9502154241,0.212870773917,0.212870773917,0.212870773917,0.407375655051,0.0890579575313,0.191482231772,0.566120044849
 02/05  01:00:00,1.09861321071,9.25356562795,0.0,8.74082831008,0.23403980745,0.23403980745,0.23403980745,0.207530987153,0.0453691584854,0.122705750325,0.468267507296
 02/05  02:00:00,0.951540948649,9.64599441315,0.0,9.22396747153,0.246976086749,0.246976086749,0.246976086749,0.122981285474,0.0268854184522,0.10284713044,0.431151027534
 02/05  03:00:00,0.892591829728,9.9703139632,0.0,9.5735164071,0.256335424637,0.256335424637,0.256335424637,0.0845496579635,0.0184837281553,0.0863708439315,0.426152175041
 02/05  04:00:00,0.886670083103,10.3602218909,0.0,9.95536308159,0.266559549743,0.266559549743,0.266559549743,0.0845496579635,0.0184837281553,0.0762235951923,0.420153552049
 02/05  05:00:00,0.887508842722,10.5497136237,0.0,10.070831995,0.26965128445,0.26965128445,0.26965128445,0.0845496579635,0.0184837281553,0.0898419767705,0.404282195384
 02/05  06:00:00,0.950359423006,10.5009116068,0.0,9.69684729248,0.259637667358,0.259637667358,0.259637667358,0.092235985589,0.0201640685903,0.106475263961,0.451146437507
 02/05  07:00:00,1.2036657844,11.455119324,0.0,10.0438034613,0.268927582691,0.268927582691,0.268927582691,0.176785611452,0.0386477919945,0.177349454543,0.521255343723
 02/05  08:00:00,1.56736426609,10.6779504009,0.0,9.09300636368,0.243469541216,0.243469541216,0.243469541216,0.353571222904,0.077295583989,0.280955061736,0.553872856241
 02/05  09:00:00,1.46586561849,10.0198209881,0.0,8.47597702792,0.226948289246,0.226948289246,0.226948289246,0.315139639109,0.06889390557,0.365916277267,0.468267507296
 02/05  10:00:00,1.24727903928,8.43913577793,0.0,7.03369935174,0.188330623088,0.188330623088,0.188330623088,0.153726661175,0.0336067849431,0.45238145506,0.398533515016
 02/05  11:00:00,1.25203065645,8.61981132401,0.0,7.37637940219,0.197506043332,0.197506043332,0.197506043332,0.122981285474,0.0268854184522,0.47605154575,0.407906363441
 02/05  12:00:00,1.27687373501,8.61983380274,0.0,7.52311901306,0.201435065738,0.201435065738,0.201435065738,0.122981285474,0.0268854184522,0.496840630594,0.408031334753
 02/05  13:00:00,1.25486424598,8.52073918235,0.0,7.53904999645,0.201861625344,0.201861625344,0.201861625344,0.122981285474,0.0268854184522,0.48127800413,0.401157912575
 02/05  14:00:00,1.21091218066,7.95641242285,0.0,7.04505911044,0.188634785994,0.188634785994,0.188634785994,0.122981285474,0.0268854184522,0.4366809625,0.415029728244
 02/05  15:00:00,1.18372413256,6.95353841657,0.0,6.10728395706,0.163525413227,0.163525413227,0.163525413227,0.130667602233,0.028565754136,0.401865999312,0.438399363649
 02/05  16:00:00,1.23669932003,6.61593799485,0.0,5.76305946245,0.154308639762,0.154308639762,0.154308639762,0.153726661175,0.0336067849431,0.411588464593,0.462768769553
 02/05  17:00:00,1.49568276989,7.17098606742,0.0,6.23003148913,0.166812036389,0.166812036389,0.166812036389,0.238276254189,0.0520905012206,0.470429630087,0.547374348
 02/05  18:00:00,1.98804114336,7.18361930433,0.0,6.06757273641,0.162462126534,0.162462126534,0.162462126534,0.461179981029,0.100820331074,0.577906351826,0.664972352901
 02/05  19:00:00,2.40066030368,6.53681349467,0.0,5.25244603332,0.140636723966,0.140636723966,0.140636723966,0.791692253657,0.173074908011,0.522597146725,0.721959271323
 02/05  20:00:00,2.56975712747,6.63442813718,0.0,5.31216280879,0.142235668842,0.142235668842,0.142235668842,1.01459587433,0.22180476162,0.425216887263,0.745203935416
 02/05  21:00:00,2.46919255954,6.69752320372,0.0,5.46072118228,0.146213389476,0.146213389476,0.146213389476,0.945418808663,0.206681692954,0.379355614002,0.770823054444
 02/05  22:00:00,2.24243316506,6.87186149994,0.0,5.75313336278,0.154042863753,0.154042863753,0.154042863753,0.784005830729,0.171394572327,0.35946271278,0.752827185468
 02/05  23:00:00,1.83344722749,6.92177966117,0.0,5.99039212124,0.1603955791,0.1603955791,0.1603955791,0.584161266503,0.127705773282,0.289009157438,0.65147545117
 02/05  24:00:00,1.44459571444,7.06874657225,0.0,6.3438591297,0.16985982524,0.16985982524,0.16985982524,0.407375655051,0.0890579575313,0.191482231772,0.566120044849
 02/06  01:00:00,1.03771826101,7.24287991913,0.0,6.75297719219,0.180814154644,0.180814154644,0.180814154644,0.207530987153,0.0453691584854,0.11503645343,0.468267507296
 02/06  02:00:00,0.896167743618,7.73130413916,0.0,7.32789098732,0.196207743117,0.196207743117,0.196207743117,0.122981285474,0.0268854184522,0.0982422690411,0.431151027534
 02/06  03:00:00,0.840097805644,8.10757257997,0.0,7.72676732026,0.206887845373,0.206887845373,0.206887845373,0.0845496579635,0.0184837281553,0.0833243991109,0.426152175041
 02/06  04:00:00,0.832412985523,8.37652444981,0.0,7.98848364779,0.213895423686,0.213895423686,0.213895423686,0.0845496579635,0.0184837281553,0.0746306236694,0.420153552049
 02/06  05:00:00,0.819230454444,8.09225197262,0.0,7.63718529657,0.204489244367,0.204489244367,0.204489244367,0.0845496579635,0.0184837281553,0.0867256285748,0.404282195384
 02/06  06:00:00,0.882487956114,8.09362440811,0.0,7.34051194174,0.196545675134,0.196545675134,0.196545675134,0.092235985589,0.0201640685903,0.101695789294,0.451146437507
 02/06  07:00:00,1.1111952059,8.36146427462,0.0,7.05322513051,0.188853435039,0.188853435039,0.188853435039,0.176785611452,0.0386477919945,0.16495302369,0.521255343723
 02/06  08:00:00,1.47512416704,8.03212662086,0.0,6.57010620618,0.1759176976,0.1759176976,0.1759176976,0.353571222904,0.077295583989,0.256266806309,0.553872856241
 02/06  09:00:00,1.37796884165,8.02135248275,0.0,6.60660723543,0.176895029902,0.176895029902,0.176895029902,0.315139639109,0.06889390557,0.328072759777,0.468267507296
 02/06  10:00:00,1.17075768943,7.42564323774,0.0,6.13791253421,0.16434550785,0.16434550785,0.16434550785,0.153726661175,0.0336067849431,0.39984522044,0.398533515016
 02/06  11:00:00,1.15624849144,7.15762615134,0.0,6.01767703553,0.16112614557,0.16112614557,0.16112614557,0.122981285474,0.0268854184522,0.416649278498,0.407906363441
 02/06  12:00:00,1.18899717023,7.53809718527,0.0,6.52819057764,0.174795386843,0.174795386843,0.174795386843,0.122981285474,0.0268854184522,0.435603744712,0.408031334753
 02/06  13:00:00,1.17445201391,7.52668427533,0.0,6.61905470753,0.177228316848,0.177228316848,0.177228316848,0.122981285474,0.0268854184522,0.425499080558,0.401157912575
 02/06  14:00:00,1.15420503932,7.67499525043,0.0,6.82640986206,0.182780349072,0.182780349072,0.182780349072,0.122981285474,0.0268854184522,0.385828258079,0.415029728244
 02/06  15:00:00,1.1374344188,6.87460158774,0.0,6.08326148498,0.162882200188,0.162882200188,0.162882200188,0.130667602233,0.028565754136,0.356219498597,0.438399363649
 02/06  16:00:00,1.2026509327,6.90595566179,0.0,6.10617500922,0.163495720625,0.163495720625,0.163495720625,0.153726661175,0.0336067849431,0.368352996408,0.462768769553
 02/06  17:00:00,1.44422229927,6.74941407097,0.0,5.87312904147,0.15725580474,0.15725580474,0.15725580474,0.238276254189,0.0520905012206,0.428525391116,0.547374348
 02/06  18:00:00,1.95436279968,7.38798539258,0.0,6.35012889951,0.170027701289,0.170027701289,0.170027701289,0.461179981029,0.100820331074,0.536662433387,0.664972352901
 02/06  19:00:00,2.37278434008,6.88954564464,0.0,5.70632178632,0.152789461678,0.152789461678,0.152789461678,0.791692253657,0.173074908011,0.482568445407,0.721959271323
 02/06  20:00:00,2.53050489943,6.54867456358,0.0,5.33830557962,0.142935653881,0.142935653881,0.142935653881,1.01459587433,0.22180476162,0.385264674182,0.745203935416
 02/06  21:00:00,2.42841666943,6.5860628542,0.0,5.45656470897,0.146102097939,0.146102097939,0.146102097939,0.945418808663,0.206681692954,0.338691015432,0.770823054444
 02/06  22:00:00,2.19282762166,6.47989034236,0.0,5.45195436963,0.145978653925,0.145978653925,0.145978653925,0.784005830729,0.171394572327,0.317921379207,0.752827185468
 02/06  23:00:00,1.79867249675,6.78381974615,0.0,5.92443684815,0.158629595503,0.158629595503,0.158629595503,0.584161266503,0.127705773282,0.256000410288,0.65147545117
 02/06  24:00:00,1.4406776517,7.55318524246,0.0,6.87441646955,0.184065748667,0.184065748667,0.184065748667,0.407375655051,0.0890579575313,0.173358245597,0.566120044849
 02/07  01:00:00,1.05940497054,8.052068781,0.0,7.56292404143,0.202500864177,0.202500864177,0.202500864177,0.207530987153,0.0453691584854,0.11503645343,0.468267507296
 02/07  02:00:00,0.90303300448,7.9880387555,0.0,7.58429209767,0.203073003978,0.203073003978,0.203073003978,0.122981285474,0.0268854184522,0.0982422690411,0.431151027534
 02/07  03:00:00,0.85529703787,8.67847911916,0.0,8.29442237339,0.222087077599,0.222087077599,0.222087077599,0.0845496579635,0.0184837281553,0.0833243991109,0.426152175041
 02/07  04:00:00,0.842946802111,8.772897501,0.0,8.38189656009,0.224429240274,0.224429240274,0.224429240274,0.0845496579635,0.0184837281553,0.0746306236694,0.420153552049
 02/07  05:00:00,0.82359589438,8.25722684971,0.0,7.80022406073,0.208854684302,0.208854684302,0.208854684302,0.0845496579635,0.0184837281553,0.0867256285748,0.404282195384
 02/07  06:00:00,0.904372482084,8.91190168013,0.0,8.1578467628,0.218430201103,0.218430201103,0.218430201103,0.092235985589,0.0201640685903,0.101695789294,0.451146437507
 02/07  07:00:00,1.13100418419,9.10275958125,0.0,7.7930431988,0.208662413332,0.208662413332,0.208662413332,0.176785611452,0.0386477919945,0.16495302369,0.521255343723
 02/07  08:00:00,1.5261419888,9.94063653243,0.0,8.47550010311,0.226935519359,0.226935519359,0.226935519359,0.353571222904,0.077295583989,0.256266806309,0.553872856241
 02/07  09:00:00,1.39564376024,8.68635462437,0.0,7.26672326614,0.194569948484,0.194569948484,0.194569948484,0.315139639109,0.06889390557,0.328072759777,0.468267507296
 02/07  10:00:00,1.18180358657,7.83991297921,0.0,6.55045043335,0.175391404996,0.175391404996,0.175391404996,0.153726661175,0.0336067849431,0.39984522044,0.398533515016
 02/07  11:00:00,1.18085663933,8.0762473465,0.0,6.93673263614,0.185734293468,0.185734293468,0.185734293468,0.122981285474,0.0268854184522,0.416649278498,0.407906363441
 02/07  12:00:00,1.18291545326,7.31121835928,0.0,6.30105296183,0.168713669873,0.168713669873,0.168713669873,0.122981285474,0.0268854184522,0.435603744712,0.408031334753
 02/07  13:00:00,1.15341834124,6.74013011297,0.0,5.83349722689,0.156194644182,0.156194644182,0.156194644182,0.122981285474,0.0268854184522,0.425499080558,0.401157912575
 02/07  14:00:00,1.12640225489,6.63392720378,0.0,5.7880422105,0.154977564643,0.154977564643,0.154977564643,0.122981285474,0.0268854184522,0.385828258079,0.415029728244
 02/07  15:00:00,1.13135974932,6.6425987666,0.0,5.856387076,0.156807530705,0.156807530705,0.156807530705,0.130667602233,0.028565754136,0.356219498597,0.438399363649
 02/07  16:00:00,1.19493848422,6.61335173614,0.0,5.81813346275,0.155783272138,0.155783272138,0.155783272138,0.153726661175,0.0336067849431,0.368352996408,0.462768769553
 02/07  17:00:00,1.44300064823,6.70184777849,0.0,5.82750329056,0.156034153705,0.156034153705,0.156034153705,0.238276254189,0.0520905012206,0.428525391116,0.547374348
