Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 09/21  13:00:00,4.24401975719,0.0,0.0,2.65265483225,0.493704422905,3.14635925515,0.493704422905,0.0983944667488,0.0213953419653,0.392016904173,0.336185044728,0.229238744423
 09/21  14:00:00,4.67173997349,0.0,0.0,3.04692646277,0.560660723987,3.60758718676,0.560660723987,0.0983944667488,0.0213953419653,0.362823459415,0.355115066819,0.205994451786
 09/21  15:00:00,4.82148665564,0.0,0.0,3.14639072532,0.57897571442,3.72536643974,0.57897571442,0.0983944667488,0.0213953419653,0.371024621008,0.374854929427,0.210020856747
 09/21  16:00:00,5.06067249843,0.0,0.0,3.20598799731,0.596764131516,3.80275212883,0.596764131516,0.109970251884,0.0239124486219,0.420646057535,0.4433876832,0.239573928361
 09/21  17:00:00,5.51168088195,0.0,0.0,3.31391940125,0.625352821776,3.93927222303,0.625352821776,0.162061422646,0.0352393870379,0.511746967733,0.538645174043,0.304285707465
 09/21  18:00:00,5.31544391322,0.0,0.0,2.90927303199,0.569027002329,3.47830003432,0.569027002329,0.300971317473,0.0654445792242,0.469396950471,0.584806083527,0.366094948202
 09/21  19:00:00,5.15188486828,0.0,0.0,2.56813009443,0.521180159991,3.08931025442,0.521180159991,0.549851360553,0.119562220032,0.390119585571,0.603634875553,0.378976572153
 09/21  20:00:00,5.20529338473,0.0,0.0,2.37165971459,0.49252652015,2.86418623474,0.49252652015,0.821883138714,0.178714032615,0.351021268662,0.624387038808,0.344671671197
 09/21  21:00:00,4.80015098072,0.0,0.0,2.15148007963,0.452302697564,2.60378277719,0.452302697564,0.764004060089,0.166128545486,0.333327248776,0.609809909497,0.302668439683
 09/21  22:00:00,4.09417248027,0.0,0.0,1.92700098078,0.409177970325,2.33617895111,0.409177970325,0.573003098131,0.124596391807,0.273439653687,0.52771232706,0.238812058474
 09/21  23:00:00,3.3442376361,0.0,0.0,1.66056377835,0.356764968142,2.01732874649,0.356764968142,0.399365753632,0.0868399304203,0.190980660183,0.458572192899,0.170720352481
 09/21  24:00:00,2.45825212446,0.0,0.0,1.29329804749,0.289228132622,1.58252618011,0.289228132622,0.202576883811,0.0440492280281,0.133100166867,0.379309052272,0.096260613369
