Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 05/20  15:00:00,0.993592753495,0.790486128741,0.0,0.0,0.0,0.0,0.0,0.0,0.0851685446715,0.0194075640389,0.422437556848,0.443179087937
 05/20  16:00:00,1.13554201874,0.879244013257,0.0,0.0,0.0,0.0,0.0,0.0,0.0908464575122,0.0207014012343,0.476390971991,0.524203188
 05/20  17:00:00,1.37576498861,1.05260900715,0.0,0.0,0.0,0.0,0.0,0.0,0.11355805551,0.0258767469614,0.576107089488,0.636823096655
 05/20  18:00:00,1.51594576818,1.21987618118,0.0,0.0,0.0,0.0,0.0,0.0,0.198726547316,0.0452843171089,0.52713722862,0.691397675132
 05/20  19:00:00,1.67491805642,1.65768004949,0.0,0.402188453102,0.0,0.0111678700298,0.0111678700298,0.0111678700298,0.397453226172,0.0905686342179,0.438669967539,0.713658358458
 05/20  20:00:00,2.06266014201,2.86860481465,0.0,1.70172564584,0.0,0.0472270033026,0.0472270033026,0.0472270033026,0.698382124199,0.159141996409,0.396316035547,0.738192982553
 05/20  21:00:00,2.32508100919,3.94364752847,0.0,2.89824302674,0.0,0.0804683845395,0.0804683845395,0.0804683845395,0.914142329616,0.208307846484,0.377803543407,0.72095890514
 05/20  22:00:00,1.94732666955,4.94742568215,0.0,4.09155450873,0.0,0.113647780817,0.113647780817,0.113647780817,0.7154157823,0.163023529375,0.307942038467,0.623897538595
 05/20  23:00:00,1.52709966117,5.61994183895,0.0,4.9730712776,0.0,0.138167243186,0.138167243186,0.138167243186,0.499655442847,0.113857709843,0.209863913326,0.542155351973
 05/20  24:00:00,1.08723526563,6.20811205689,0.0,5.78212834398,0.0,0.160670845572,0.160670845572,0.160670845572,0.255505673227,0.0582226890625,0.140991001738,0.448445056036
 05/21  01:00:00,0.923300983732,6.73753401723,0.0,6.40698994372,0.0,0.178053368682,0.178053368682,0.178053368682,0.153303325012,0.0349336134375,0.12071090523,0.41289977137
 05/21  02:00:00,0.853000188247,7.19745947894,0.0,6.89280245348,0.0,0.191577107144,0.191577107144,0.191577107144,0.102202243232,0.0232890725707,0.104419237655,0.408112527644
 05/21  03:00:00,0.846522885187,7.56086371004,0.0,7.24947799943,0.0,0.201545545974,0.201545545974,0.201545545974,0.102202243232,0.0232890725707,0.0937181882377,0.402367835173
 05/21  04:00:00,0.846195908939,7.7101050721,0.0,7.32482801739,0.0,0.203680232427,0.203680232427,0.203680232427,0.102202243232,0.0232890725707,0.106456024366,0.387168336342
 05/21  05:00:00,0.918601025293,8.19632357358,0.0,7.48522365565,0.0,0.208199397998,0.208199397998,0.208199397998,0.107880156073,0.0245829097661,0.122489815182,0.432048746274
 05/21  06:00:00,1.11276335126,8.87681064237,0.0,7.55570459255,0.0,0.210279721365,0.210279721365,0.210279721365,0.153303325012,0.0349336134375,0.191656851911,0.499189839532
 05/21  07:00:00,1.37131084961,7.71271925907,0.0,6.21599686462,0.0,0.173020722816,0.173020722816,0.173020722816,0.255505673227,0.0582226890625,0.29323515966,0.530426604844
