Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 03/02  17:00:00,1.19276822019,10.1870732577,0.0,9.32660801477,0.0,0.256792154496,0.256792154496,0.256792154496,0.114824044545,0.0250172337403,0.354668497169,0.42435429024,0.831236689597
 03/02  18:00:00,1.55326470577,11.99075948,0.0,10.9678931988,0.0,0.301982126872,0.301982126872,0.301982126872,0.22964808909,0.0500344674805,0.438965378865,0.515522643463,0.987358260127
 03/02  19:00:00,1.80822909969,10.7130729379,0.0,9.54529238304,0.0,0.262813253484,0.262813253484,0.262813253484,0.44431918341,0.0968058293945,0.397476839177,0.559701994228,1.12922956106
 03/02  20:00:00,1.97906666463,10.3904660957,0.0,9.19884324295,0.0,0.253274370648,0.253274370648,0.253274370648,0.663982525726,0.144664874951,0.322310374418,0.577722518882,1.15183064641
 03/02  21:00:00,2.02235024826,10.2695430527,0.0,9.16082383988,0.0,0.252227571596,0.252227571596,0.252227571596,0.713906008817,0.155541929932,0.2859788881,0.597583849817,1.06755900343
 03/02  22:00:00,1.85520345903,10.2709877658,0.0,9.2666746815,0.0,0.255141992963,0.255141992963,0.255141992963,0.599081964271,0.130524696192,0.269710329714,0.583632475892,0.964113813638
 03/02  23:00:00,1.5504848048,10.3891806596,0.0,9.55807916543,0.0,0.263165315605,0.263165315605,0.263165315605,0.449311515,0.09789353125,0.217943329922,0.505059113019,0.796314177147
 03/02  24:00:00,1.25964125776,10.5534434471,0.0,9.90871213522,0.0,0.272819393015,0.272819393015,0.272819393015,0.3145180605,0.068525471875,0.147779360955,0.438886971413,0.614501780677
 03/03  01:00:00,0.956381844387,10.7406629336,0.0,10.2930795298,0.0,0.283402289951,0.283402289951,0.283402289951,0.159755196045,0.0348065868652,0.0982793958339,0.363026375692,0.422578976974
 03/03  02:00:00,0.842734527719,10.9629465346,0.0,10.6046473509,0.0,0.291980775495,0.291980775495,0.291980775495,0.0948546345905,0.0206664081055,0.0838690425574,0.33425166697,0.335276693143
 03/03  03:00:00,0.795229971733,11.1248026769,0.0,10.7911894641,0.0,0.297116892622,0.297116892622,0.297116892622,0.0649005530955,0.0141401751172,0.0715840655737,0.330376285324,0.310857649561
 03/03  04:00:00,0.786830410613,11.2663601919,0.0,10.9264024585,0.0,0.300839750502,0.300839750502,0.300839750502,0.0649005530955,0.0141401751172,0.064112104549,0.325725827349,0.317522483148
 03/03  05:00:00,0.783950317697,11.3202133447,0.0,10.9113004123,0.0,0.300423941563,0.300423941563,0.300423941563,0.0649005530955,0.0141401751172,0.0739521572983,0.313421490622,0.387325176683
 03/03  06:00:00,0.834419359504,11.4720081015,0.0,10.7566216305,0.0,0.296165126615,0.296165126615,0.296165126615,0.0698929014045,0.0152278824365,0.0862682554934,0.349753193554,0.691296270656
 03/03  07:00:00,0.999404194305,12.4005665187,0.0,11.1130116278,0.0,0.305977713903,0.305977713903,0.305977713903,0.109831712955,0.0239295318847,0.138447814423,0.40410542114,1.25972103336
 03/03  08:00:00,1.19099182774,11.5522252065,0.0,10.1039444354,0.0,0.278194779534,0.278194779534,0.278194779534,0.194701684364,0.0424205362792,0.214170541178,0.42939228638,1.41870521211
 03/03  09:00:00,1.10691954501,10.9600278593,0.0,9.55502508507,0.0,0.263081226741,0.263081226741,0.263081226741,0.154762864455,0.0337188850097,0.275218193109,0.363026375692,1.37999834747
 03/03  10:00:00,1.01588853055,10.5795458543,0.0,9.30126069034,0.0,0.256094259394,0.256094259394,0.256094259394,0.0798775980226,0.0174032934326,0.336436577975,0.30896480173,1.25700437482
 03/03  11:00:00,1.04257378382,11.2479992704,0.0,10.1167980318,0.0,0.278548681263,0.278548681263,0.278548681263,0.0649005530955,0.0141401751172,0.351641232033,0.316231142316,1.10941996051
 03/03  12:00:00,1.01102921017,9.41245242842,0.0,8.41501245898,0.0,0.231692934455,0.231692934455,0.231692934455,0.0649005530955,0.0141401751172,0.366855520645,0.316328026857,0.975652018142
 03/03  13:00:00,0.981669896646,8.78743037625,0.0,7.89301010089,0.0,0.217320494874,0.217320494874,0.217320494874,0.0649005530955,0.0141401751172,0.357197296466,0.310999377094,0.872999349278
 03/03  14:00:00,0.949376756313,8.34157045363,0.0,7.5082725982,0.0,0.206727407647,0.206727407647,0.206727407647,0.0649005530955,0.0141401751172,0.324743059292,0.321753561161,0.811136205742
 03/03  15:00:00,0.936514313312,8.06751367214,0.0,7.29396831743,0.0,0.200826906855,0.200826906855,0.200826906855,0.0649005530955,0.0141401751172,0.299663707888,0.339870970357,0.750135819294
 03/03  16:00:00,0.978125172244,8.14978863089,0.0,7.36686312338,0.0,0.202833940306,0.202833940306,0.202833940306,0.0748852497136,0.0163155879346,0.308214938409,0.358763455881,0.758214700884
 03/03  17:00:00,1.13276427986,8.00823008358,0.0,7.1472843048,0.0,0.196788214163,0.196788214163,0.196788214163,0.114824044545,0.0250172337403,0.354668497169,0.42435429024,0.831717225436
 03/03  18:00:00,1.47950401428,9.31225649485,0.0,8.28892873503,0.0,0.228221435377,0.228221435377,0.228221435377,0.22964808909,0.0500344674805,0.438965378865,0.515522643463,0.987819738746
 03/03  19:00:00,1.73802703754,8.16411804269,0.0,6.99557618627,0.0,0.192611191332,0.192611191332,0.192611191332,0.44431918341,0.0968058293945,0.397476839177,0.559701994228,1.12999086267
 03/03  20:00:00,1.90978606188,7.87498787501,0.0,6.68259415398,0.0,0.183993767906,0.183993767906,0.183993767906,0.663982525726,0.144664874951,0.322310374418,0.577722518882,1.15260151474
 03/03  21:00:00,1.95271357209,7.74099224646,0.0,6.63164227922,0.0,0.182590895428,0.182590895428,0.182590895428,0.713906008817,0.155541929932,0.2859788881,0.597583849817,1.06818975788
 03/03  22:00:00,1.78565890865,7.74619580097,0.0,6.74083909955,0.0,0.185597442579,0.185597442579,0.185597442579,0.599081964271,0.130524696192,0.269710329714,0.583632475892,0.965157430797
 03/03  23:00:00,1.47995655776,7.82875954196,0.0,6.99651603907,0.0,0.192637068567,0.192637068567,0.192637068567,0.449311515,0.09789353125,0.217943329922,0.505059113019,0.797456185869
 03/03  24:00:00,1.18797858209,7.95197050339,0.0,7.30594692786,0.0,0.201156717347,0.201156717347,0.201156717347,0.3145180605,0.068525471875,0.147779360955,0.438886971413,0.615794044333
 03/04  01:00:00,0.88998470088,8.10878305825,0.0,7.64280270422,0.0,0.210431463367,0.210431463367,0.210431463367,0.159755196045,0.0348065868652,0.104853078911,0.363026375692,0.440975927231
 03/04  02:00:00,0.769933682273,8.18596142393,0.0,7.81718954711,0.0,0.215232905974,0.215232905974,0.215232905974,0.0948546345905,0.0206664081055,0.0878160666328,0.33425166697,0.345749386174
 03/04  03:00:00,0.718381327341,8.24677511368,0.0,7.90523221434,0.0,0.217657009804,0.217657009804,0.217657009804,0.0649005530955,0.0141401751172,0.074195304001,0.330376285324,0.318787336128
 03/04  04:00:00,0.705809392356,8.28253047408,0.0,7.93415423641,0.0,0.218453328074,0.218453328074,0.218453328074,0.0649005530955,0.0141401751172,0.0654775087209,0.325725827349,0.325940987368
 03/04  05:00:00,0.704121131228,8.33963121931,0.0,7.91491466516,0.0,0.21792359948,0.21792359948,0.21792359948,0.0649005530955,0.0141401751172,0.0766233129137,0.313421490622,0.403128798434
 03/04  06:00:00,0.757568404094,8.57474154401,0.0,7.81662923007,0.0,0.215217478606,0.215217478606,0.215217478606,0.0698929014045,0.0152278824365,0.0903649480936,0.349753193554,0.734022113579
 03/04  07:00:00,0.912292412128,8.9466854914,0.0,7.56322469975,0.0,0.208240419508,0.208240419508,0.208240419508,0.109831712955,0.0239295318847,0.149073326641,0.40410542114,1.35562693412
 03/04  08:00:00,1.13255837134,8.77876486991,0.0,7.21308637208,0.0,0.19859996122,0.19859996122,0.19859996122,0.194701684364,0.0424205362792,0.235331903097,0.42939228638,1.53610293883
 03/04  09:00:00,1.06881262737,8.52099927113,0.0,6.99288187923,0.0,0.192537008209,0.192537008209,0.192537008209,0.154762864455,0.0337188850097,0.307655494001,0.363026375692,1.5031129651
 03/04  10:00:00,0.994094856267,8.26647419507,0.0,6.87420800526,0.0,0.189269526641,0.189269526641,0.189269526641,0.0798775980226,0.0174032934326,0.381467636441,0.30896480173,1.37098540063
 03/04  11:00:00,1.02347861617,8.80367548572,0.0,7.57400673372,0.0,0.20853728432,0.20853728432,0.20853728432,0.0649005530955,0.0141401751172,0.402557461323,0.316231142316,1.20788747389
 03/04  12:00:00,1.0054838803,7.38716402992,0.0,6.3072330985,0.0,0.17365884507,0.17365884507,0.17365884507,0.0649005530955,0.0141401751172,0.419344280164,0.316328026857,1.05814298013
 03/04  13:00:00,0.971204126846,6.74264126077,0.0,5.77643460478,0.0,0.159044218982,0.159044218982,0.159044218982,0.0649005530955,0.0141401751172,0.405007802557,0.310999377094,0.944785729913
 03/04  14:00:00,0.93534475503,6.31139852997,0.0,5.41553160275,0.0,0.14910737385,0.14910737385,0.14910737385,0.0649005530955,0.0141401751172,0.368331091807,0.321753561161,0.873705277536
 03/04  15:00:00,0.918515088339,6.04952254848,0.0,5.21921415692,0.0,0.143702109707,0.143702109707,0.143702109707,0.0649005530955,0.0141401751172,0.338789280063,0.339870970357,0.806898856147
 03/04  16:00:00,0.953343597549,5.95992653282,0.0,5.12083443317,0.0,0.140993392756,0.140993392756,0.140993392756,0.0748852497136,0.0163155879346,0.345273911264,0.358763455881,0.814381293032
 03/04  17:00:00,1.11132359795,5.99349910284,0.0,5.06403845821,0.0,0.139429613003,0.139429613003,0.139429613003,0.114824044545,0.0250172337403,0.390586416417,0.42435429024,0.90023209129
 03/04  18:00:00,1.45672117706,7.28256775903,0.0,6.17749278048,0.0,0.170086667947,0.170086667947,0.170086667947,0.22964808909,0.0500344674805,0.47431730908,0.515522643463,1.06956695747
 03/04  19:00:00,1.72425011186,6.52207674177,0.0,5.24906313487,0.0,0.144523950117,0.144523950117,0.144523950117,0.44431918341,0.0968058293945,0.431787154716,0.559701994228,1.23446261315
 03/04  20:00:00,1.89698056953,6.28282657316,0.0,4.97374441357,0.0,0.136943521358,0.136943521358,0.136943521358,0.663982525726,0.144664874951,0.356555128611,0.577722518882,1.2692899533
 03/04  21:00:00,1.93967381826,6.11304262688,0.0,4.89210685703,0.0,0.134695771265,0.134695771265,0.134695771265,0.713906008817,0.155541929932,0.320834258427,0.597583849817,1.17977556049
 03/04  22:00:00,1.7720730636,6.0531891407,0.0,4.95417605107,0.0,0.136404740061,0.136404740061,0.136404740061,0.599081964271,0.130524696192,0.305317187182,0.583632475892,1.05881381902
 03/04  23:00:00,1.45947447445,6.13100392757,0.0,5.22501308834,0.0,0.143861773337,0.143861773337,0.143861773337,0.449311515,0.09789353125,0.246236541847,0.505059113019,0.871203522205
 03/04  24:00:00,1.15567522355,6.26086868268,0.0,5.56847883201,0.0,0.153318513469,0.153318513469,0.153318513469,0.3145180605,0.068525471875,0.16331420629,0.438886971413,0.662160319477
 03/05  01:00:00,0.843458865308,6.4204251458,0.0,5.95299940086,0.0,0.163905627795,0.163905627795,0.163905627795,0.159755196045,0.0348065868652,0.104853078911,0.363026375692,0.442421318143
 03/05  02:00:00,0.725581477598,6.57663809127,0.0,6.20633181507,0.0,0.170880701299,0.170880701299,0.170880701299,0.0948546345905,0.0206664081055,0.0878160666328,0.33425166697,0.347283785554
 03/05  03:00:00,0.673907545838,6.63295418099,0.0,6.2899588512,0.0,0.1731832283,0.1731832283,0.1731832283,0.0649005530955,0.0141401751172,0.074195304001,0.330376285324,0.32023976657
 03/05  04:00:00,0.660284263193,6.63038519123,0.0,6.28069626625,0.0,0.172928198911,0.172928198911,0.172928198911,0.0649005530955,0.0141401751172,0.0654775087209,0.325725827349,0.327253674682
 03/05  05:00:00,0.658466044959,6.68265772268,0.0,6.25673669492,0.0,0.17226851321,0.17226851321,0.17226851321,0.0649005530955,0.0141401751172,0.0766233129137,0.313421490622,0.404333272035
 03/05  06:00:00,0.711782314189,6.9127869136,0.0,6.15369325014,0.0,0.1694313887,0.1694313887,0.1694313887,0.0698929014045,0.0152278824365,0.0903649480936,0.349753193554,0.735003463105
 03/05  07:00:00,0.866534621473,7.28532686638,0.0,5.90131653947,0.0,0.162482628854,0.162482628854,0.162482628854,0.109831712955,0.0239295318847,0.149073326641,0.40410542114,1.35617646939
 03/05  08:00:00,1.08768489703,7.14942049884,0.0,5.58329629534,0.0,0.153726486907,0.153726486907,0.153726486907,0.194701684364,0.0424205362792,0.235331903097,0.42939228638,1.5365486445
 03/05  09:00:00,1.02627415715,6.97649642808,0.0,5.44789839643,0.0,0.149998537998,0.149998537998,0.149998537998,0.154762864455,0.0337188850097,0.307655494001,0.363026375692,1.50359360486
 03/05  10:00:00,0.950069490699,6.66793644782,0.0,5.2752209639,0.0,0.145244161073,0.145244161073,0.145244161073,0.0798775980226,0.0174032934326,0.381467636441,0.30896480173,1.37143469474
 03/05  11:00:00,0.951319104906,6.18325454867,0.0,4.95319661812,0.0,0.136377773054,0.136377773054,0.136377773054,0.0649005530955,0.0141401751172,0.402557461323,0.316231142316,1.20827665244
 03/05  12:00:00,0.923822655323,4.4222307209,0.0,3.34132381322,0.0,0.0919976200892,0.0919976200892,0.0919976200892,0.0649005530955,0.0141401751172,0.419344280164,0.316328026857,1.05911895639
 03/05  13:00:00,0.87618928358,3.29315845671,0.0,2.32552622142,0.0,0.064029375716,0.064029375716,0.064029375716,0.0649005530955,0.0141401751172,0.405007802557,0.310999377094,0.946211309218
 03/05  14:00:00,0.831934365163,2.55779238174,0.0,1.65969968163,0.0,0.0456969839825,0.0456969839825,0.0456969839825,0.0649005530955,0.0141401751172,0.368331091807,0.321753561161,0.875931050418
 03/05  15:00:00,0.817473834291,2.38211714151,0.0,1.54942848267,0.0,0.0426608556585,0.0426608556585,0.0426608556585,0.0649005530955,0.0141401751172,0.338789280063,0.339870970357,0.809279123424
 03/05  16:00:00,0.853059469632,2.3198989149,0.0,1.47854733516,0.0,0.0407092648386,0.0407092648386,0.0407092648386,0.0748852497136,0.0163155879346,0.345273911264,0.358763455881,0.816640773109
 03/05  17:00:00,1.01620713059,2.54136998373,0.0,1.60943912068,0.0,0.0443131456447,0.0443131456447,0.0443131456447,0.114824044545,0.0250172337403,0.390586416417,0.42435429024,0.902702309708
 03/05  18:00:00,1.34686123094,3.29496559876,0.0,2.18741506168,0.0,0.0602267218237,0.0602267218237,0.0602267218237,0.22964808909,0.0500344674805,0.47431730908,0.515522643463,1.072042516
 03/05  19:00:00,1.63434209006,3.25954698215,0.0,1.98363285565,0.0,0.0546159283121,0.0546159283121,0.0546159283121,0.44431918341,0.0968058293945,0.431787154716,0.559701994228,1.23736313275
 03/05  20:00:00,1.82578074122,3.6995176171,0.0,2.38778967249,0.0,0.0657436930457,0.0657436930457,0.0657436930457,0.663982525726,0.144664874951,0.356555128611,0.577722518882,1.27193573832
 03/05  21:00:00,1.88903277657,4.27584032325,0.0,3.05284059811,0.0,0.0840547295735,0.0840547295735,0.0840547295735,0.713906008817,0.155541929932,0.320834258427,0.597583849817,1.18183951578
 03/05  22:00:00,1.74568652857,5.09631719923,0.0,3.99582563121,0.0,0.110018205033,0.110018205033,0.110018205033,0.599081964271,0.130524696192,0.305317187182,0.583632475892,1.06029229739
 03/05  23:00:00,1.43899314855,5.38801846293,0.0,4.48113795428,0.0,0.123380447431,0.123380447431,0.123380447431,0.449311515,0.09789353125,0.246236541847,0.505059113019,0.872093191622
 03/05  24:00:00,1.13727639341,5.59342297242,0.0,4.90023927091,0.0,0.134919683333,0.134919683333,0.134919683333,0.3145180605,0.068525471875,0.16331420629,0.438886971413,0.662954170317
 03/06  01:00:00,0.822661366989,5.88791300415,0.0,5.43639503069,0.0,0.149681812553,0.149681812553,0.149681812553,0.159755196045,0.0348065868652,0.0982793958339,0.363026375692,0.426513546666
 03/06  02:00:00,0.713773441174,6.2832392437,0.0,5.92082238852,0.0,0.163019688951,0.163019688951,0.163019688951,0.0948546345905,0.0206664081055,0.0838690425574,0.33425166697,0.339394364541
 03/06  03:00:00,0.671597262114,6.63853638307,0.0,6.30088942872,0.0,0.173484183004,0.173484183004,0.173484183004,0.0649005530955,0.0141401751172,0.0715840655737,0.330376285324,0.31489139114
 03/06  04:00:00,0.667488752415,6.9358056181,0.0,6.59195202316,0.0,0.181498092305,0.181498092305,0.181498092305,0.0649005530955,0.0141401751172,0.064112104549,0.325725827349,0.32141834463
 03/06  05:00:00,0.675002449919,7.36641586188,0.0,6.95434908406,0.0,0.191476073786,0.191476073786,0.191476073786,0.0649005530955,0.0141401751172,0.0739521572983,0.313421490622,0.390479022105
 03/06  06:00:00,0.737066285114,7.93837344517,0.0,7.22078944882,0.0,0.198812052226,0.198812052226,0.198812052226,0.0698929014045,0.0152278824365,0.0862682554934,0.349753193554,0.693493795993
 03/06  07:00:00,0.908548477951,9.10129067271,0.0,7.81316138897,0.0,0.215121997549,0.215121997549,0.215121997549,0.109831712955,0.0239295318847,0.138447814423,0.40410542114,1.2602954262
 03/06  08:00:00,1.12593171594,9.18963265631,0.0,7.74098221276,0.0,0.213134667735,0.213134667735,0.213134667735,0.194701684364,0.0424205362792,0.214170541178,0.42939228638,1.41907488456
 03/06  09:00:00,1.04011251558,8.53301204407,0.0,7.12861537909,0.0,0.196274197315,0.196274197315,0.196274197315,0.154762864455,0.0337188850097,0.275218193109,0.363026375692,1.37939223818
 03/06  10:00:00,0.941982853053,7.89485742339,0.0,6.61703038171,0.0,0.182188581893,0.182188581893,0.182188581893,0.0798775980226,0.0174032934326,0.336436577975,0.30896480173,1.2565462525
 03/06  11:00:00,0.962563689737,8.34233245922,0.0,7.2108572866,0.0,0.198538587175,0.198538587175,0.198538587175,0.0649005530955,0.0141401751172,0.351641232033,0.316231142316,1.10969389451
 03/06  12:00:00,0.940774482472,6.86178320789,0.0,5.86338346664,0.0,0.161438206757,0.161438206757,0.161438206757,0.0649005530955,0.0141401751172,0.366855520645,0.316328026857,0.976611789959
 03/06  13:00:00,0.91686374171,6.43472109793,0.0,5.53927150936,0.0,0.152514339937,0.152514339937,0.152514339937,0.0649005530955,0.0141401751172,0.357197296466,0.310999377094,0.874028662496
 03/06  14:00:00,0.891480062216,6.2403075431,0.0,5.40548339013,0.0,0.14883071355,0.14883071355,0.14883071355,0.0649005530955,0.0141401751172,0.324743059292,0.321753561161,0.812662503276
 03/06  15:00:00,0.888468886835,6.32421676005,0.0,5.54897396379,0.0,0.152781480378,0.152781480378,0.152781480378,0.0649005530955,0.0141401751172,0.299663707888,0.339870970357,0.751833260845
 03/06  16:00:00,0.933762337054,6.53958850691,0.0,5.75561929449,0.0,0.158471105116,0.158471105116,0.158471105116,0.0748852497136,0.0163155879346,0.308214938409,0.358763455881,0.759258405787
 03/06  17:00:00,1.09677670718,6.70201377493,0.0,5.84022730207,0.0,0.160800641484,0.160800641484,0.160800641484,0.114824044545,0.0250172337403,0.354668497169,0.42435429024,0.83255791951
 03/06  18:00:00,1.44869190382,8.19362050224,0.0,7.16984284654,0.0,0.197409324917,0.197409324917,0.197409324917,0.22964808909,0.0500344674805,0.438965378865,0.515522643463,0.988269634614
 03/06  19:00:00,1.71774216223,7.4269593393,0.0,6.25883607448,0.0,0.172326316026,0.172326316026,0.172326316026,0.44431918341,0.0968058293945,0.397476839177,0.559701994228,1.12957227106
 03/06  20:00:00,1.89885274538,7.47789822693,0.0,6.28549963385,0.0,0.173060451399,0.173060451399,0.173060451399,0.663982525726,0.144664874951,0.322310374418,0.577722518882,1.15260638679
 03/06  21:00:00,1.95175325663,7.7063995573,0.0,6.59676393213,0.0,0.181630579965,0.181630579965,0.181630579965,0.713906008817,0.155541929932,0.2859788881,0.597583849817,1.0684754158
 03/06  22:00:00,1.79456226777,8.06935324594,0.0,7.06420622373,0.0,0.194500801698,0.194500801698,0.194500801698,0.599081964271,0.130524696192,0.269710329714,0.583632475892,0.964947751594
 03/06  23:00:00,1.49446468796,8.35553516829,0.0,7.5234466366,0.0,0.207145198767,0.207145198767,0.207145198767,0.449311515,0.09789353125,0.217943329922,0.505059113019,0.797301214666
 03/06  24:00:00,1.20656689021,8.62698232704,0.0,7.98106826799,0.0,0.219745025465,0.219745025465,0.219745025465,0.3145180605,0.068525471875,0.147779360955,0.438886971413,0.615684527855
 03/07  01:00:00,0.905331333605,8.88816798794,0.0,8.43894148596,0.0,0.232351779169,0.232351779169,0.232351779169,0.159755196045,0.0348065868652,0.0982793958339,0.363026375692,0.424222075191
 03/07  02:00:00,0.790241348163,9.05811570401,0.0,8.69811204364,0.0,0.23948759594,0.23948759594,0.23948759594,0.0948546345905,0.0206664081055,0.0838690425574,0.33425166697,0.33698116972
 03/07  03:00:00,0.741496349242,9.17488149178,0.0,8.83960167057,0.0,0.243383270131,0.243383270131,0.243383270131,0.0649005530955,0.0141401751172,0.0715840655737,0.330376285324,0.312524257987
 03/07  04:00:00,0.730105553074,9.20759697897,0.0,8.86617397528,0.0,0.244114892964,0.244114892964,0.244114892964,0.0649005530955,0.0141401751172,0.064112104549,0.325725827349,0.318987753384
 03/07  05:00:00,0.729279066384,9.33577154753,0.0,8.92565824311,0.0,0.24575269025,0.24575269025,0.24575269025,0.0649005530955,0.0141401751172,0.0739521572983,0.313421490622,0.388525548707
 03/07  06:00:00,0.783635493887,9.62794785796,0.0,8.9121680528,0.0,0.245381260999,0.245381260999,0.245381260999,0.0698929014045,0.0152278824365,0.0862682554934,0.349753193554,0.691689604809
 03/07  07:00:00,0.934284765114,10.0339307072,0.0,8.74789501662,0.0,0.240858284712,0.240858284712,0.240858284712,0.109831712955,0.0239295318847,0.138447814423,0.40410542114,1.25820183309
 03/07  08:00:00,1.14201911889,9.77167393605,0.0,8.32527148616,0.0,0.229222070693,0.229222070693,0.229222070693,0.194701684364,0.0424205362792,0.214170541178,0.42939228638,1.41682689089
 03/07  09:00:00,1.05582415439,9.10212250011,0.0,7.69925702014,0.0,0.211985836125,0.211985836125,0.211985836125,0.154762864455,0.0337188850097,0.275218193109,0.363026375692,1.37786105317
 03/07  10:00:00,0.949543258405,8.16798511215,0.0,6.89162185936,0.0,0.189748987245,0.189748987245,0.189748987245,0.0798775980226,0.0174032934326,0.336436577975,0.30896480173,1.25508246361
 03/07  11:00:00,0.973935745526,8.75430627004,0.0,7.62388667561,0.0,0.209910642965,0.209910642965,0.209910642965,0.0649005530955,0.0141401751172,0.351641232033,0.316231142316,1.10863831633
 03/07  12:00:00,0.948695548815,7.14840259935,0.0,6.15107403485,0.0,0.1693592731,0.1693592731,0.1693592731,0.0649005530955,0.0141401751172,0.366855520645,0.316328026857,0.975540613213
 03/07  13:00:00,0.909883591234,6.18059605233,0.0,5.2857547012,0.0,0.145534189462,0.145534189462,0.145534189462,0.0649005530955,0.0141401751172,0.357197296466,0.310999377094,0.873420425048
 03/07  14:00:00,0.881627612791,5.88191672742,0.0,5.04764561291,0.0,0.138978264125,0.138978264125,0.138978264125,0.0649005530955,0.0141401751172,0.324743059292,0.321753561161,0.812109464825
 03/07  15:00:00,0.87967445808,6.00458543367,0.0,5.22956315518,0.0,0.143987051623,0.143987051623,0.143987051623,0.0649005530955,0.0141401751172,0.299663707888,0.339870970357,0.751612743079
 03/07  16:00:00,0.928787137406,6.35883306582,0.0,5.57492165204,0.0,0.153495905468,0.153495905468,0.153495905468,0.0748852497136,0.0163155879346,0.308214938409,0.358763455881,0.759200607152
 03/07  17:00:00,1.09879140296,6.77499385068,0.0,5.91340040124,0.0,0.162815337261,0.162815337261,0.162815337261,0.114824044545,0.0250172337403,0.354668497169,0.42435429024,0.8323648961
 03/07  18:00:00,1.45608476389,8.46153397208,0.0,7.43834913393,0.0,0.204802184992,0.204802184992,0.204802184992,0.22964808909,0.0500344674805,0.438965378865,0.515522643463,0.987676817076
 03/07  19:00:00,1.73173084473,7.93404279672,0.0,6.76690049929,0.0,0.18631499852,0.18631499852,0.18631499852,0.44431918341,0.0968058293945,0.397476839177,0.559701994228,1.12859130367
 03/07  20:00:00,1.91098702853,7.91733309392,0.0,6.72621287417,0.0,0.185194734551,0.185194734551,0.185194734551,0.663982525726,0.144664874951,0.322310374418,0.577722518882,1.15132801345
 03/07  21:00:00,1.96078297437,8.03307159685,0.0,6.92472036044,0.0,0.190660297701,0.190660297701,0.190660297701,0.713906008817,0.155541929932,0.2859788881,0.597583849817,1.06719102705
 03/07  22:00:00,1.79994473611,8.26369491332,0.0,7.25969573352,0.0,0.199883270042,0.199883270042,0.199883270042,0.599081964271,0.130524696192,0.269710329714,0.583632475892,0.963799909174
 03/07  23:00:00,1.49978230186,8.54782986329,0.0,7.71658065409,0.0,0.212462812672,0.212462812672,0.212462812672,0.449311515,0.09789353125,0.217943329922,0.505059113019,0.796461892171
 03/07  24:00:00,1.2123969964,8.83817837818,0.0,8.19281583985,0.0,0.225575131663,0.225575131663,0.225575131663,0.3145180605,0.068525471875,0.147779360955,0.438886971413,0.615133007141
 03/08  01:00:00,0.910971433012,9.0925237455,0.0,8.64378807263,0.0,0.237991878576,0.237991878576,0.237991878576,0.159755196045,0.0348065868652,0.0982793958339,0.363026375692,0.423731246074
 03/08  02:00:00,0.802430710782,9.50046789941,0.0,9.14082575241,0.0,0.251676958559,0.251676958559,0.251676958559,0.0948546345905,0.0206664081055,0.0838690425574,0.33425166697,0.336619656349
 03/08  03:00:00,0.761366832573,9.89600059683,0.0,9.56129119984,0.0,0.263253753463,0.263253753463,0.263253753463,0.0649005530955,0.0141401751172,0.0715840655737,0.330376285324,0.311953833765
 03/08  04:00:00,0.759868095858,10.2880300297,0.0,9.94713990513,0.0,0.273877435747,0.273877435747,0.273877435747,0.0649005530955,0.0141401751172,0.064112104549,0.325725827349,0.318454874287
 03/08  05:00:00,0.760772055004,10.4788072905,0.0,10.0694734062,0.0,0.277245678871,0.277245678871,0.277245678871,0.0649005530955,0.0141401751172,0.0739521572983,0.313421490622,0.387746128617
 03/08  06:00:00,0.816363463682,10.8154102705,0.0,10.1008373328,0.0,0.278109230793,0.278109230793,0.278109230793,0.0698929014045,0.0152278824365,0.0862682554934,0.349753193554,0.690482737334
 03/08  07:00:00,0.96630722303,11.1952162863,0.0,9.91094033331,0.0,0.272880742628,0.272880742628,0.272880742628,0.109831712955,0.0239295318847,0.138447814423,0.40410542114,1.25644209543
 03/08  08:00:00,1.17448385197,10.9489041426,0.0,9.50438009351,0.0,0.261686803765,0.261686803765,0.261686803765,0.194701684364,0.0424205362792,0.214170541178,0.42939228638,1.41494849006
 03/08  09:00:00,1.09271405416,10.4401486698,0.0,9.03908625099,0.0,0.248875735893,0.248875735893,0.248875735893,0.154762864455,0.0337188850097,0.275218193109,0.363026375692,1.37605799204
 03/08  10:00:00,0.993699929174,9.76998389595,0.0,8.49537786315,0.0,0.233905658014,0.233905658014,0.233905658014,0.0798775980226,0.0174032934326,0.336436577975,0.30896480173,1.25332524363
 03/08  11:00:00,1.01652850479,10.2993225542,0.0,9.17084191939,0.0,0.252503402232,0.252503402232,0.252503402232,0.0649005530955,0.0141401751172,0.351641232033,0.316231142316,1.10669935674
 03/08  12:00:00,0.993258680515,8.76510484561,0.0,7.76959256823,0.0,0.2139224048,0.2139224048,0.2139224048,0.0649005530955,0.0141401751172,0.366855520645,0.316328026857,0.97372432609
