Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 04/20  17:00:00,1.00297754661,0.307786308067,0.0,0.21180290426,0.0450408816128,0.256843785873,0.0450408816128,0.0297794388711,0.00495717669212,0.0921114691701,0.37190834877,0.237582327232
 04/20  18:00:00,1.12818783653,0.247417897267,0.0,0.202009075579,0.0444583947645,0.246467470343,0.0444583947645,0.0543798241294,0.00905223665884,0.0937391546699,0.403780216283,0.280973934441
 04/20  19:00:00,1.10763405602,0.141794829324,0.0,0.149722874004,0.0341095699473,0.183832443951,0.0341095699473,0.107464924656,0.0178889408237,0.0858118819485,0.416780583295,0.286060281343
 04/20  20:00:00,1.11723856415,0.0961854192202,0.0,0.109220372574,0.0251173759136,0.134337748488,0.0251173759136,0.17608710642,0.0293119995815,0.0764853093347,0.431108944787,0.260112455541
 04/20  21:00:00,1.05233772227,0.0755198188831,0.0,0.0819208522737,0.0188287920148,0.100749644289,0.0188287920148,0.190329437521,0.0316828216806,0.0696428026832,0.421044144519,0.229093871581
 04/20  22:00:00,0.852990866215,0.0543058517821,0.0,0.0563569706202,0.0129487364548,0.069305707075,0.0129487364548,0.142423390606,0.0237082342412,0.0611297878293,0.364359748569,0.182268997894
 04/20  23:00:00,0.660424094806,0.0417074669589,0.0,0.02875394937,0.00660534487487,0.0353592942449,0.00660534487487,0.0984016206349,0.01638023545,0.0538000223546,0.316621841745,0.130066080376
 04/20  24:00:00,0.450904058466,0.0313021614298,0.0,0.0,0.0,0.0,0.0,0.0504955737206,0.00840564801058,0.0485728099064,0.261894490291,0.0717405365373
 04/21  01:00:00,0.378018707537,0.0298760269929,0.0,0.0,0.0,0.0,0.0,0.0310741890073,0.00517270476923,0.0461102973101,0.24113583974,0.0447306767104
 04/21  02:00:00,0.354850481882,0.0230196326863,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0439811760348,0.238340061888,0.0385696439819
 04/21  03:00:00,0.352428576298,0.0227891463127,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0424531237477,0.234985128465,0.0410307241077
 04/21  04:00:00,0.36521799781,0.028843640111,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0427305601286,0.226108533785,0.0624193039183
 04/21  05:00:00,0.492287689436,0.0372898114642,0.0,0.0,0.0,0.0,0.0,0.0220108876392,0.00366399983727,0.0447354145489,0.252318951148,0.159763436263
 04/21  06:00:00,0.735095154826,0.0666220845008,0.0,0.0,0.0,0.0,0.0,0.0362532160862,0.00603482149462,0.0513244511022,0.291529735523,0.34015793062
 04/21  07:00:00,0.854117026149,0.101159314261,0.0,0.0,0.0,0.0,0.0,0.0673274316275,0.0112075306808,0.0602733927045,0.309772186008,0.380741485128
 04/21  08:00:00,0.758280259203,0.104515578197,0.0,0.0,0.0,0.0,0.0,0.0543798241294,0.00905223665884,0.0680153854459,0.261894490291,0.355143322678
 04/21  09:00:00,0.643794627764,0.105846062962,0.0,0.0,0.0,0.0,0.0,0.025895159275,0.00431058804385,0.0710830131577,0.222893389255,0.309817478032
 04/21  10:00:00,0.59224270111,0.0955508125029,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0669792355739,0.228135472728,0.26316839283
 04/21  11:00:00,0.552215581035,0.10886543319,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.066199487569,0.228205367174,0.223851126314
 04/21  12:00:00,0.519641364682,0.121911153108,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0680280550129,0.224361172627,0.193292537064
 04/21  13:00:00,0.507941844492,0.102470011631,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0663952394334,0.232119456167,0.175467548914
 04/21  14:00:00,0.517370219259,0.0993768850387,0.0,0.0131222430625,0.002746235605,0.0158684786675,0.002746235605,0.0207161295428,0.00344847043508,0.0634748340032,0.245189717625,0.158877588985
 04/21  15:00:00,0.606704393689,0.124278440237,0.0,0.0705574112364,0.014601949215,0.0851593604514,0.014601949215,0.0207161295428,0.00344847043508,0.0658418129684,0.258819134654,0.162924485638
 04/21  16:00:00,0.683306848113,0.194097178673,0.0,0.0666128666751,0.0139415681347,0.0805544348098,0.0139415681347,0.0220108876392,0.00366399983727,0.0751535592033,0.3061376748,0.185991291823
 04/21  17:00:00,0.783727410361,0.307786308067,0.0,0.0317866117621,0.00672479521722,0.0385114069794,0.00672479521722,0.0297794388711,0.00495717669212,0.0921114691701,0.37190834877,0.236664569879
 04/21  18:00:00,0.880764275501,0.247417897267,0.0,0.0,0.0,0.0,0.0,0.0543798241294,0.00905223665884,0.0937391546699,0.403780216283,0.28001784376
 04/21  19:00:00,0.923849094593,0.141794829324,0.0,0.0,0.0,0.0,0.0,0.107464924656,0.0178889408237,0.0858118819485,0.416780583295,0.286107763869
 04/21  20:00:00,0.983241183696,0.0961854192202,0.0,0.0,0.0,0.0,0.0,0.17608710642,0.0293119995815,0.0764853093347,0.431108944787,0.260452823573
 04/21  21:00:00,0.951294766067,0.0755198188831,0.0,0.0,0.0,0.0,0.0,0.190329437521,0.0316828216806,0.0696428026832,0.421044144519,0.228800559663
 04/21  22:00:00,0.78313631523,0.0543058517821,0.0,0.0,0.0,0.0,0.0,0.142423390606,0.0237082342412,0.0611297878293,0.364359748569,0.181720153984
 04/21  23:00:00,0.624856628988,0.0417074669589,0.0,0.0,0.0,0.0,0.0,0.0984016206349,0.01638023545,0.0538000223546,0.316621841745,0.129857908803
 04/21  24:00:00,0.451058900558,0.0313021614298,0.0,0.0,0.0,0.0,0.0,0.0504955737206,0.00840564801058,0.0485728099064,0.261894490291,0.0718953786289
 04/22  01:00:00,0.380957521324,0.0298760269929,0.0,0.0,0.0,0.0,0.0,0.0310741890073,0.00517270476923,0.0463103256281,0.24113583974,0.0474694621797
 04/22  02:00:00,0.357384720475,0.0230196326863,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0441006276163,0.238340061888,0.0409844309936
 04/22  03:00:00,0.355121597652,0.0227891463127,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.042553056432,0.234985128465,0.0436238127772
 04/22  04:00:00,0.370004620248,0.028843640111,0.0,0.0,0.0,0.0,0.0,0.0207161295428,0.00344847043508,0.0428914358351,0.226108533785,0.06704505065
 04/22  05:00:00,0.505263093292,0.0372898114642,0.0,0.0,0.0,0.0,0.0,0.0220108876392,0.00366399983727,0.0450355385005,0.252318951148,0.172438716167
 04/22  06:00:00,0.76387736828,0.0666220845008,0.0,0.0,0.0,0.0,0.0,0.0362532160862,0.00603482149462,0.0519248138223,0.291529735523,0.368339781354
 04/22  07:00:00,0.887296951839,0.101159314261,0.0,0.0,0.0,0.0,0.0,0.0673274316275,0.0112075306808,0.061417766282,0.309772186008,0.412777037241
 04/22  08:00:00,0.791909253592,0.104515578197,0.0,0.0,0.0,0.0,0.0,0.0543798241294,0.00905223665884,0.0698692910607,0.261894490291,0.386918411451
